customer_id,product_id,journey_pattern,pattern_length_stages,duration_days,final_stage_reached,avg_campaign_opens,avg_campaign_clicks,conversion_flag_journey,avg_product_in_cart,pattern_year,success_rate_for_year
CUST0509,PROD005,Lead -> Awareness -> Consideration -> Purchase -> Service -> Loyalty,6,34,Loyalty,1.0,0.0,Yes,0.33,2023,0.6
CUST0511,PROD039,Lead,1,0,Lead,0.0,0.0,No,1.03,2024,0.63
CUST0512,PROD015,Lead -> Awareness,2,9,Awareness,1.0,1.0,No,0.0,2023,0.6
CUST0512,PROD040,Lead,1,0,Lead,1.0,0.0,No,1.0,2023,0.6
CUST0512,PROD042,Lead -> Purchase -> Awareness -> Consideration -> Loyalty -> Service,6,48,Service,1.0,0.0,Yes,0.67,2023,0.6
CUST0512,PROD047,Lead,1,0,Lead,1.03,0.0,No,0.0,2024,0.63
CUST0512,PROD050,Lead -> Awareness -> Consideration,3,18,Consideration,1.0,1.0,No,0.33,2023,0.6
CUST0514,PROD008,Lead -> Awareness -> Consideration -> Purchase,4,35,Purchase,1.0,0.0,No,0.5,2023,0.6
CUST0514,PROD008,Lead -> Awareness,2,12,Awareness,1.03,0.0,No,1.03,2024,0.63
CUST0514,PROD043,Lead -> Awareness -> Consideration -> Purchase,4,32,Purchase,1.03,0.0,Yes,0.77,2024,0.63
CUST0515,PROD012,Lead -> Purchase -> Awareness -> Consideration,4,26,Consideration,1.03,0.0,Yes,0.52,2024,0.63
CUST0515,PROD017,Lead,1,0,Lead,1.0,1.0,No,1.0,2023,0.6
CUST0515,PROD046,Lead -> Awareness -> Consideration -> Purchase,4,44,Purchase,1.03,0.0,No,1.03,2024,0.63
CUST0516,PROD010,Lead -> Awareness -> Purchase -> Consideration -> Loyalty -> Advocacy -> Service,7,39,Service,1.0,0.0,Yes,0.43,2023,0.6
CUST0516,PROD012,Lead -> Awareness -> Purchase -> Service -> Consideration,5,25,Consideration,1.0,0.0,Yes,0.8,2023,0.6
CUST0517,PROD006,Lead -> Awareness,2,6,Awareness,1.03,0.0,No,0.52,2024,0.63
CUST0517,PROD025,Lead -> Awareness -> Consideration -> Advocacy -> Service -> Loyalty -> Purchase,7,41,Purchase,1.03,1.03,Yes,0.74,2024,0.63
CUST0518,PROD006,Lead -> Awareness -> Purchase -> Consideration -> Service -> Advocacy -> Loyalty,7,60,Loyalty,1.03,0.0,Yes,0.59,2024,0.63
CUST0518,PROD019,Lead -> Awareness -> Consideration,3,18,Consideration,1.03,0.0,No,0.0,2024,0.63
CUST0518,PROD020,Lead -> Awareness -> Consideration -> Purchase,4,21,Purchase,0.0,0.0,Yes,0.77,2024,0.63
CUST0518,PROD048,Lead -> Awareness -> Consideration,3,26,Consideration,1.03,0.0,No,1.03,2024,0.63
CUST0519,PROD002,Lead,1,0,Lead,1.0,1.0,No,1.0,2023,0.6
CUST0520,PROD026,Lead -> Awareness -> Consideration -> Service -> Purchase,5,45,Purchase,1.0,0.0,Yes,1.0,2023,0.6
CUST0521,PROD018,Lead,1,0,Lead,1.0,0.0,No,0.0,2023,0.6
CUST0521,PROD039,Lead -> Awareness -> Consideration,3,22,Consideration,1.0,0.0,No,1.0,2023,0.6
CUST0522,PROD011,Lead -> Awareness,2,12,Awareness,1.03,1.03,No,0.52,2024,0.63
CUST0524,PROD010,Lead -> Awareness,2,11,Awareness,1.03,1.03,No,0.52,2024,0.63
CUST0524,PROD011,Lead -> Awareness -> Consideration,3,28,Consideration,1.03,0.0,No,1.03,2024,0.63
CUST0525,PROD010,Lead,1,0,Lead,1.03,1.03,No,1.03,2024,0.63
CUST0525,PROD019,Lead -> Awareness -> Purchase -> Consideration -> Service -> Loyalty,6,65,Loyalty,0.0,0.0,Yes,1.03,2024,0.63
CUST0525,PROD031,Lead,1,0,Lead,1.03,0.0,No,1.03,2024,0.63
CUST0525,PROD033,Lead -> Awareness -> Consideration,3,13,Consideration,0.0,0.0,No,0.0,2023,0.6
CUST0526,PROD005,Lead -> Awareness -> Consideration,3,26,Consideration,0.0,0.0,No,0.67,2023,0.6
CUST0529,PROD009,Lead -> Awareness -> Purchase -> Consideration,4,21,Consideration,0.0,0.0,Yes,0.52,2024,0.63
CUST0529,PROD020,Lead -> Awareness -> Consideration,3,18,Consideration,0.0,0.0,No,0.67,2023,0.6
CUST0530,PROD031,Lead,1,0,Lead,1.0,0.0,No,0.0,2023,0.6
CUST0530,PROD046,Lead -> Awareness -> Consideration -> Service -> Loyalty -> Purchase,6,42,Purchase,1.0,1.0,Yes,0.5,2023,0.6
CUST0531,PROD017,Lead -> Awareness -> Consideration -> Purchase -> Loyalty -> Service -> Advocacy,7,83,Advocacy,1.0,0.0,Yes,0.71,2023,0.6
CUST0532,PROD017,Lead,1,0,Lead,1.0,0.0,No,1.0,2023,0.6
CUST0532,PROD020,Lead -> Awareness -> Consideration -> Purchase,4,20,Purchase,1.03,1.03,Yes,0.77,2024,0.63
CUST0532,PROD036,Lead -> Awareness,2,12,Awareness,1.03,0.0,No,1.03,2024,0.63
CUST0532,PROD043,Lead -> Awareness -> Consideration,3,17,Consideration,1.03,0.0,No,0.69,2024,0.63
CUST0533,PROD020,Lead,1,0,Lead,1.0,0.0,No,1.0,2023,0.6
CUST0533,PROD036,Lead,1,0,Lead,0.0,0.0,No,1.0,2023,0.6
CUST0534,PROD032,Lead -> Awareness -> Consideration -> Purchase,4,24,Purchase,1.0,0.0,Yes,0.5,2023,0.6
CUST0536,PROD013,Lead -> Awareness -> Service -> Consideration -> Purchase,5,36,Purchase,1.0,0.0,Yes,0.8,2023,0.6
CUST0536,PROD013,Lead -> Awareness -> Consideration,3,20,Consideration,1.0,0.0,No,0.33,2023,0.6
CUST0536,PROD028,Lead -> Awareness -> Consideration -> Purchase -> Service,5,48,Service,1.0,1.0,Yes,0.6,2023,0.6
CUST0537,PROD034,Lead,1,0,Lead,1.03,0.0,No,0.0,2024,0.63
CUST0538,PROD006,Lead -> Awareness,2,15,Awareness,1.0,1.0,No,0.5,2023,0.6
CUST0538,PROD025,Lead -> Awareness,2,8,Awareness,1.0,1.0,No,1.0,2023,0.6
CUST0538,PROD033,Lead -> Awareness -> Consideration -> Purchase -> Loyalty -> Service,6,56,Service,1.0,0.0,Yes,0.5,2023,0.6
CUST0538,PROD046,Lead -> Awareness,2,14,Awareness,1.03,0.0,No,0.0,2024,0.63
CUST0539,PROD045,Lead,1,0,Lead,1.03,1.03,No,1.03,2024,0.63
CUST0539,PROD046,Lead -> Awareness,2,6,Awareness,0.0,0.0,No,0.5,2023,0.6
CUST0540,PROD017,Lead -> Awareness -> Consideration,3,19,Consideration,1.0,0.0,No,0.33,2023,0.6
CUST0540,PROD029,Lead -> Awareness,2,10,Awareness,1.03,1.03,No,1.03,2024,0.63
CUST0540,PROD035,Lead -> Awareness -> Consideration -> Purchase -> Service,5,20,Service,0.0,0.0,Yes,0.82,2024,0.63
CUST0540,PROD038,Lead -> Awareness -> Purchase -> Consideration -> Service -> Loyalty,6,49,Loyalty,1.03,1.03,Yes,0.69,2024,0.63
CUST0541,PROD002,Lead -> Awareness -> Consideration -> Advocacy -> Purchase -> Service -> Loyalty,7,65,Loyalty,1.0,1.0,Yes,1.0,2023,0.6
CUST0541,PROD010,Lead -> Awareness -> Consideration,3,12,Consideration,1.0,0.0,No,0.33,2023,0.6
CUST0541,PROD021,Lead -> Awareness,2,10,Awareness,1.0,0.0,No,0.5,2023,0.6
CUST0541,PROD025,Lead -> Awareness -> Consideration -> Purchase,4,39,Purchase,1.0,0.0,Yes,0.5,2023,0.6
CUST0541,PROD027,Lead -> Consideration -> Awareness -> Purchase,4,17,Purchase,1.0,1.0,No,0.75,2023,0.6
CUST0541,PROD028,Lead -> Awareness -> Consideration -> Purchase -> Service -> Loyalty,6,65,Loyalty,0.0,0.0,Yes,0.69,2024,0.63
CUST0541,PROD034,Lead -> Awareness -> Consideration -> Purchase,4,27,Purchase,1.0,0.0,Yes,0.5,2023,0.6
CUST0541,PROD044,Lead -> Awareness -> Consideration,3,16,Consideration,1.0,0.0,No,0.67,2023,0.6
CUST0542,PROD032,Lead,1,0,Lead,1.03,1.03,No,1.03,2024,0.63
CUST0543,PROD011,Lead -> Awareness -> Purchase -> Consideration,4,27,Consideration,1.0,0.0,Yes,0.75,2023,0.6
CUST0543,PROD012,Lead,1,0,Lead,1.03,0.0,No,1.03,2024,0.63
CUST0543,PROD031,Lead -> Consideration -> Awareness -> Purchase -> Service,5,39,Service,1.0,1.0,Yes,0.8,2023,0.6
CUST0543,PROD036,Lead -> Awareness,2,4,Awareness,1.03,0.0,No,0.52,2024,0.63
CUST0544,PROD010,Lead -> Awareness,2,8,Awareness,1.0,0.0,No,0.0,2023,0.6
CUST0544,PROD047,Lead -> Awareness -> Consideration -> Purchase -> Service -> Loyalty,6,59,Loyalty,1.03,0.0,Yes,0.52,2024,0.63
CUST0545,PROD004,Lead -> Awareness,2,10,Awareness,1.0,0.0,No,1.0,2023,0.6
CUST0545,PROD009,Lead,1,0,Lead,1.0,1.0,No,1.0,2023,0.6
CUST0546,PROD029,Lead -> Awareness -> Consideration,3,23,Consideration,0.0,0.0,No,1.03,2024,0.63
CUST0546,PROD043,Lead -> Awareness -> Consideration,3,28,Consideration,1.0,0.0,No,0.67,2023,0.6
CUST0547,PROD007,Lead -> Awareness -> Consideration -> Purchase,4,21,Purchase,1.03,1.03,Yes,1.03,2024,0.63
CUST0547,PROD038,Lead,1,0,Lead,1.03,0.0,No,1.03,2024,0.63
CUST0547,PROD041,Lead,1,0,Lead,1.0,0.0,No,1.0,2023,0.6
CUST0548,PROD023,Lead -> Awareness -> Consideration -> Service -> Purchase,5,42,Purchase,1.0,1.0,Yes,0.8,2023,0.6
CUST0548,PROD039,Lead -> Awareness -> Consideration -> Purchase -> Advocacy -> Service -> Loyalty,7,74,Loyalty,1.0,0.0,Yes,0.86,2023,0.6
CUST0549,PROD027,Lead -> Awareness -> Consideration,3,13,Consideration,0.0,0.0,No,0.33,2023,0.6
CUST0549,PROD038,Lead -> Awareness -> Consideration -> Purchase,4,33,Purchase,1.0,0.0,Yes,1.0,2023,0.6
CUST0549,PROD041,Lead -> Awareness -> Consideration -> Purchase -> Service,5,43,Service,1.0,1.0,Yes,0.4,2023,0.6
CUST0549,PROD046,Lead -> Awareness -> Consideration -> Service -> Purchase -> Advocacy -> Loyalty,7,74,Loyalty,0.0,0.0,Yes,0.86,2023,0.6
CUST0550,PROD009,Lead,1,0,Lead,0.0,0.0,No,0.0,2023,0.6
CUST0551,PROD009,Lead,1,0,Lead,1.0,1.0,No,1.0,2023,0.6
CUST0551,PROD012,Lead -> Awareness -> Consideration -> Purchase,4,38,Purchase,1.0,0.0,Yes,0.5,2023,0.6
CUST0551,PROD032,Lead -> Awareness -> Consideration -> Purchase -> Service,5,59,Service,1.0,0.0,Yes,0.8,2023,0.6
CUST0551,PROD037,Lead -> Awareness,2,6,Awareness,1.0,0.0,No,0.5,2023,0.6
CUST0552,PROD018,Lead -> Awareness -> Consideration -> Purchase,4,27,Purchase,1.03,0.0,No,0.77,2024,0.63
CUST0552,PROD020,Lead -> Awareness,2,15,Awareness,0.0,0.0,No,1.0,2023,0.6
CUST0552,PROD028,Lead,1,0,Lead,1.0,1.0,No,1.0,2023,0.6
CUST0553,PROD031,Lead -> Awareness,2,6,Awareness,0.0,0.0,No,0.5,2023,0.6
CUST0553,PROD039,Lead -> Awareness,2,14,Awareness,1.03,1.03,No,0.52,2024,0.63
CUST0553,PROD046,Lead,1,0,Lead,0.0,0.0,No,0.0,2023,0.6
CUST0554,PROD001,Lead -> Awareness -> Consideration -> Service -> Purchase,5,38,Purchase,1.03,0.0,Yes,1.03,2024,0.63
CUST0555,PROD012,Lead -> Awareness -> Consideration,3,20,Consideration,0.0,0.0,No,0.69,2024,0.63
CUST0555,PROD033,Lead -> Consideration -> Awareness,3,14,Awareness,1.03,0.0,No,0.69,2024,0.63
CUST0555,PROD043,Lead -> Awareness -> Consideration,3,20,Consideration,0.0,0.0,No,1.0,2023,0.6
CUST0556,PROD025,Lead -> Awareness -> Consideration -> Purchase -> Service -> Loyalty,6,50,Loyalty,1.03,1.03,Yes,0.52,2024,0.63
CUST0556,PROD027,Lead -> Awareness -> Consideration -> Purchase -> Service -> Advocacy -> Loyalty,7,59,Loyalty,0.0,0.0,Yes,0.57,2023,0.6
CUST0556,PROD048,Lead,1,0,Lead,0.0,0.0,No,0.0,2023,0.6
CUST0557,PROD002,Lead,1,0,Lead,1.03,0.0,No,0.0,2024,0.63
CUST0557,PROD005,Lead -> Awareness,2,10,Awareness,1.0,0.0,No,0.5,2023,0.6
CUST0558,PROD014,Lead,1,0,Lead,1.0,1.0,No,1.0,2023,0.6
CUST0558,PROD019,Lead -> Awareness,2,7,Awareness,0.0,0.0,No,0.52,2024,0.63
CUST0558,PROD024,Lead,1,0,Lead,1.03,0.0,No,1.03,2024,0.63
CUST0559,PROD001,Lead -> Awareness,2,15,Awareness,1.03,1.03,No,1.03,2024,0.63
CUST0559,PROD016,Lead -> Awareness -> Consideration,3,19,Consideration,1.03,0.0,No,0.69,2024,0.63
CUST0559,PROD039,Lead -> Awareness -> Consideration -> Purchase -> Service,5,59,Service,1.03,0.0,Yes,0.41,2024,0.63
CUST0560,PROD012,Lead -> Awareness -> Consideration,3,18,Consideration,1.0,0.0,No,0.67,2023,0.6
CUST0560,PROD016,Lead -> Awareness -> Consideration -> Loyalty -> Purchase -> Service,6,55,Service,1.0,1.0,Yes,0.5,2023,0.6
CUST0561,PROD007,Lead -> Awareness -> Consideration,3,17,Consideration,1.0,1.0,No,1.0,2023,0.6
CUST0561,PROD033,Lead -> Awareness -> Purchase -> Consideration -> Service -> Loyalty -> Advocacy,7,78,Advocacy,1.03,0.0,Yes,0.74,2024,0.63
CUST0562,PROD016,Lead -> Awareness -> Consideration,3,18,Consideration,1.0,1.0,No,1.0,2023,0.6
CUST0562,PROD025,Lead -> Awareness -> Consideration,3,25,Consideration,0.0,0.0,No,1.03,2024,0.63
CUST0562,PROD043,Lead -> Consideration -> Awareness,3,11,Awareness,1.03,1.03,No,0.34,2024,0.63
CUST0563,PROD032,Lead,1,0,Lead,1.03,1.03,No,1.03,2024,0.63
CUST0564,PROD011,Lead -> Awareness -> Purchase -> Consideration -> Service,5,48,Service,0.0,0.0,Yes,0.6,2023,0.6
CUST0566,PROD002,Lead -> Awareness -> Consideration,3,28,Consideration,0.0,0.0,No,0.67,2023,0.6
CUST0566,PROD022,Lead -> Awareness -> Purchase -> Consideration -> Service,5,43,Service,0.0,0.0,Yes,0.6,2023,0.6
CUST0566,PROD028,Lead,1,0,Lead,1.0,0.0,No,1.0,2023,0.6
CUST0566,PROD037,Lead,1,0,Lead,1.0,1.0,No,0.0,2023,0.6
CUST0566,PROD048,Lead -> Consideration -> Awareness,3,14,Awareness,1.0,0.0,No,0.0,2023,0.6
CUST0567,PROD013,Lead -> Awareness -> Consideration,3,23,Consideration,1.0,0.0,No,0.67,2023,0.6
CUST0567,PROD045,Lead -> Awareness -> Purchase -> Consideration -> Loyalty -> Service,6,59,Service,1.03,0.0,Yes,0.86,2024,0.63
CUST0568,PROD012,Lead -> Awareness -> Purchase -> Consideration -> Service,5,59,Service,1.0,1.0,Yes,0.4,2023,0.6
CUST0568,PROD017,Lead,1,0,Lead,1.0,0.0,No,1.0,2023,0.6
CUST0568,PROD026,Lead,1,0,Lead,0.0,0.0,No,1.03,2024,0.63
CUST0568,PROD037,Lead -> Awareness -> Consideration,3,12,Consideration,1.0,0.0,No,0.67,2023,0.6
CUST0569,PROD028,Lead,1,0,Lead,0.0,0.0,No,0.0,2023,0.6
CUST0570,PROD002,Lead -> Awareness -> Consideration -> Purchase,4,36,Purchase,1.03,1.03,Yes,0.77,2024,0.63
CUST0570,PROD008,Lead -> Awareness -> Consideration,3,27,Consideration,1.0,0.0,No,0.67,2023,0.6
CUST0570,PROD027,Lead -> Awareness -> Consideration,3,12,Consideration,1.03,1.03,No,0.69,2024,0.63
CUST0570,PROD029,Lead -> Awareness,2,14,Awareness,1.03,0.0,No,0.52,2024,0.63
CUST0570,PROD050,Lead,1,0,Lead,1.03,1.03,No,0.0,2024,0.63
CUST0571,PROD003,Lead -> Awareness -> Consideration -> Purchase -> Service,5,27,Service,0.0,0.0,Yes,0.8,2023,0.6
CUST0571,PROD014,Lead -> Awareness -> Consideration,3,23,Consideration,1.0,0.0,No,1.0,2023,0.6
CUST0571,PROD017,Lead -> Awareness -> Consideration,3,14,Consideration,1.0,1.0,No,1.0,2023,0.6
CUST0572,PROD009,Lead -> Awareness -> Consideration,3,22,Consideration,1.03,0.0,No,1.03,2024,0.63
CUST0572,PROD013,Lead,1,0,Lead,0.0,0.0,No,1.03,2024,0.63
CUST0572,PROD024,Lead -> Awareness -> Consideration -> Purchase -> Service,5,31,Service,1.0,0.0,Yes,0.4,2023,0.6
CUST0573,PROD011,Lead,1,0,Lead,0.0,0.0,No,1.03,2024,0.63
CUST0573,PROD026,Lead -> Awareness,2,12,Awareness,1.0,0.0,No,0.5,2023,0.6
CUST0574,PROD009,Lead -> Awareness,2,11,Awareness,1.0,0.0,No,0.5,2023,0.6
CUST0574,PROD016,Lead,1,0,Lead,1.0,1.0,No,1.0,2023,0.6
CUST0574,PROD033,Lead -> Awareness -> Purchase -> Consideration,4,22,Consideration,1.03,0.0,Yes,0.52,2024,0.63
CUST0574,PROD040,Lead -> Awareness -> Purchase -> Consideration,4,20,Consideration,1.0,1.0,Yes,0.75,2023,0.6
CUST0575,PROD002,Lead,1,0,Lead,1.03,0.0,No,1.03,2024,0.63
CUST0575,PROD004,Lead,1,0,Lead,1.03,0.0,No,1.03,2024,0.63
CUST0576,PROD036,Lead,1,0,Lead,0.0,0.0,No,0.0,2023,0.6
CUST0576,PROD049,Lead -> Awareness -> Purchase -> Service -> Consideration,5,26,Consideration,1.03,0.0,Yes,0.62,2024,0.63
CUST0577,PROD009,Lead -> Awareness -> Consideration -> Purchase -> Service -> Loyalty -> Advocacy,7,71,Advocacy,1.0,0.0,Yes,0.86,2023,0.6
CUST0577,PROD036,Lead -> Awareness -> Purchase -> Consideration -> Service -> Loyalty,6,40,Loyalty,1.03,0.0,Yes,0.69,2024,0.63
CUST0577,PROD037,Lead -> Awareness -> Consideration,3,15,Consideration,1.0,0.0,No,1.0,2023,0.6
CUST0577,PROD038,Lead -> Awareness,2,13,Awareness,1.0,0.0,No,0.5,2023,0.6
CUST0578,PROD008,Lead -> Awareness,2,10,Awareness,1.03,0.0,No,0.52,2024,0.63
CUST0578,PROD009,Lead -> Awareness -> Consideration -> Purchase,4,45,Purchase,1.0,1.0,Yes,0.75,2023,0.6
CUST0578,PROD010,Lead -> Consideration -> Awareness -> Purchase,4,36,Purchase,1.0,1.0,Yes,0.5,2023,0.6
CUST0578,PROD014,Lead -> Consideration -> Awareness -> Purchase,4,27,Purchase,0.0,0.0,Yes,0.52,2024,0.63
CUST0578,PROD019,Lead -> Awareness,2,6,Awareness,1.0,1.0,No,0.5,2023,0.6
CUST0579,PROD019,Lead,1,0,Lead,0.0,0.0,No,0.0,2023,0.6
CUST0579,PROD041,Lead,1,0,Lead,1.03,0.0,No,1.03,2024,0.63
CUST0579,PROD046,Lead -> Awareness,2,4,Awareness,1.0,0.0,No,0.5,2023,0.6
CUST0580,PROD003,Lead -> Awareness,2,6,Awareness,0.0,0.0,No,1.0,2023,0.6
CUST0580,PROD003,Lead -> Awareness -> Consideration -> Purchase -> Service -> Loyalty,6,75,Loyalty,1.0,0.0,Yes,0.83,2023,0.6
CUST0580,PROD047,Lead -> Awareness -> Consideration -> Purchase -> Service,5,47,Service,1.0,0.0,Yes,0.4,2023,0.6
CUST0581,PROD032,Lead -> Awareness -> Consideration -> Loyalty -> Purchase -> Advocacy -> Service,7,47,Service,1.03,0.0,Yes,0.59,2024,0.63
CUST0581,PROD048,Lead -> Awareness -> Consideration -> Purchase -> Service,5,51,Service,1.0,1.0,Yes,0.4,2023,0.6
CUST0582,PROD023,Lead -> Awareness,2,14,Awareness,1.03,1.03,No,0.52,2024,0.63
CUST0582,PROD038,Lead,1,0,Lead,0.0,0.0,No,0.0,2023,0.6
CUST0583,PROD015,Lead -> Awareness -> Consideration -> Purchase,4,33,Purchase,0.0,0.0,Yes,0.25,2023,0.6
CUST0583,PROD023,Lead,1,0,Lead,1.03,1.03,No,0.0,2024,0.63
CUST0583,PROD036,Lead -> Awareness -> Consideration,3,28,Consideration,1.0,0.0,No,0.33,2023,0.6
CUST0583,PROD044,Lead -> Awareness -> Consideration,3,29,Consideration,0.0,0.0,No,1.0,2023,0.6
CUST0584,PROD018,Lead -> Awareness -> Consideration -> Purchase,4,18,Purchase,1.03,1.03,No,0.77,2024,0.63
CUST0586,PROD044,Lead,1,0,Lead,1.0,0.0,No,1.0,2023,0.6
CUST0586,PROD044,Lead -> Awareness -> Consideration,3,25,Consideration,1.0,0.0,No,1.0,2023,0.6
CUST0586,PROD045,Lead -> Awareness -> Consideration -> Service -> Purchase -> Loyalty,6,30,Loyalty,0.0,0.0,Yes,0.69,2024,0.63
CUST0587,PROD013,Lead,1,0,Lead,0.0,0.0,No,1.03,2024,0.63
CUST0587,PROD031,Lead -> Awareness -> Consideration,3,20,Consideration,1.0,0.0,No,0.33,2023,0.6
CUST0588,PROD021,Lead -> Awareness -> Service -> Consideration -> Purchase -> Loyalty,6,60,Loyalty,1.03,0.0,Yes,0.86,2024,0.63
CUST0588,PROD028,Lead -> Awareness -> Purchase -> Consideration -> Service,5,47,Service,1.0,0.0,Yes,0.6,2023,0.6
CUST0589,PROD017,Lead -> Awareness -> Consideration -> Purchase -> Loyalty -> Service -> Advocacy,7,89,Advocacy,1.0,0.0,Yes,0.57,2023,0.6
CUST0590,PROD008,Lead -> Awareness -> Consideration -> Service -> Purchase,5,45,Purchase,1.0,0.0,Yes,0.4,2023,0.6
CUST0591,PROD028,Lead -> Awareness -> Consideration -> Purchase -> Service -> Advocacy -> Loyalty,7,65,Loyalty,1.0,0.0,Yes,0.71,2023,0.6
CUST0591,PROD036,Lead -> Awareness,2,12,Awareness,1.0,0.0,No,0.5,2023,0.6
CUST0592,PROD016,Lead -> Awareness,2,6,Awareness,0.0,0.0,No,0.0,2023,0.6
CUST0592,PROD042,Lead -> Awareness -> Consideration -> Purchase,4,20,Purchase,1.03,0.0,Yes,0.52,2024,0.63
CUST0593,PROD013,Lead -> Awareness -> Consideration,3,27,Consideration,0.0,0.0,No,1.03,2024,0.63
CUST0593,PROD045,Lead -> Awareness,2,11,Awareness,0.0,0.0,No,1.0,2023,0.6
CUST0593,PROD049,Lead -> Awareness -> Consideration,3,22,Consideration,1.03,1.03,No,1.03,2024,0.63
CUST0594,PROD035,Lead -> Awareness -> Purchase -> Consideration,4,21,Consideration,1.03,0.0,Yes,0.77,2024,0.63
CUST0595,PROD002,Lead -> Awareness -> Consideration,3,22,Consideration,1.0,1.0,No,0.33,2023,0.6
CUST0595,PROD023,Lead,1,0,Lead,1.03,0.0,No,1.03,2024,0.63
CUST0595,PROD035,Lead,1,0,Lead,1.0,0.0,No,1.0,2023,0.6
CUST0596,PROD040,Lead -> Awareness,2,12,Awareness,1.03,0.0,No,0.52,2024,0.63
CUST0596,PROD043,Lead -> Awareness -> Consideration -> Purchase,4,17,Purchase,1.03,0.0,No,0.77,2024,0.63
CUST0596,PROD050,Lead -> Awareness -> Consideration,3,30,Consideration,0.0,0.0,No,0.67,2023,0.6
CUST0597,PROD010,Lead,1,0,Lead,1.0,0.0,No,0.0,2023,0.6
CUST0597,PROD020,Lead -> Awareness,2,8,Awareness,0.0,0.0,No,1.0,2023,0.6
CUST0598,PROD008,Lead -> Consideration -> Awareness -> Purchase,4,45,Purchase,1.0,0.0,Yes,0.5,2023,0.6
CUST0598,PROD010,Lead -> Awareness -> Consideration,3,18,Consideration,1.03,0.0,No,0.0,2024,0.63
CUST0598,PROD013,Lead,1,0,Lead,1.0,0.0,No,1.0,2023,0.6
CUST0598,PROD014,Lead,1,0,Lead,0.0,0.0,No,1.03,2024,0.63
CUST0598,PROD022,Lead -> Consideration -> Awareness -> Purchase -> Service -> Loyalty,6,70,Loyalty,0.0,0.0,Yes,0.33,2023,0.6
CUST0599,PROD012,Lead -> Awareness -> Consideration -> Purchase -> Service,5,48,Service,0.0,0.0,Yes,1.03,2024,0.63
CUST0599,PROD022,Lead,1,0,Lead,1.0,1.0,No,1.0,2023,0.6
CUST0599,PROD026,Lead -> Awareness -> Consideration -> Purchase -> Service -> Loyalty,6,55,Loyalty,1.0,0.0,Yes,0.67,2023,0.6
CUST0601,PROD011,Lead -> Awareness -> Consideration -> Purchase,4,35,Purchase,1.03,0.0,Yes,0.26,2024,0.63
CUST0601,PROD048,Lead -> Awareness -> Consideration -> Purchase,4,27,Purchase,1.0,0.0,Yes,0.75,2023,0.6
CUST0602,PROD013,Lead -> Awareness,2,8,Awareness,1.0,0.0,No,1.0,2023,0.6
CUST0602,PROD023,Lead -> Awareness,2,15,Awareness,1.0,0.0,No,1.0,2023,0.6
CUST0603,PROD022,Lead -> Awareness -> Consideration,3,25,Consideration,1.0,0.0,No,0.0,2023,0.6
CUST0604,PROD011,Lead,1,0,Lead,0.0,0.0,No,1.0,2023,0.6
CUST0604,PROD011,Lead -> Awareness -> Consideration,3,11,Consideration,1.03,0.0,No,0.34,2024,0.63
CUST0604,PROD042,Lead -> Awareness,2,7,Awareness,0.0,0.0,No,0.5,2023,0.6
CUST0604,PROD044,Lead -> Awareness -> Consideration,3,11,Consideration,1.03,1.03,No,1.03,2024,0.63
CUST0604,PROD045,Lead -> Awareness -> Loyalty -> Consideration -> Purchase -> Service,6,60,Service,1.0,1.0,Yes,0.33,2023,0.6
CUST0605,PROD008,Lead -> Awareness -> Consideration,3,16,Consideration,0.0,0.0,No,0.33,2023,0.6
CUST0605,PROD038,Lead -> Awareness,2,6,Awareness,1.0,0.0,No,0.5,2023,0.6
CUST0606,PROD042,Lead -> Awareness -> Consideration -> Purchase -> Loyalty -> Advocacy -> Service,7,55,Service,1.0,0.0,Yes,0.57,2023,0.6
CUST0608,PROD013,Lead -> Awareness,2,11,Awareness,1.0,0.0,No,1.0,2023,0.6
CUST0608,PROD015,Lead,1,0,Lead,1.0,0.0,No,1.0,2023,0.6
CUST0608,PROD017,Lead -> Awareness -> Consideration,3,26,Consideration,1.03,0.0,No,0.34,2024,0.63
CUST0609,PROD002,Lead -> Awareness -> Consideration,3,27,Consideration,1.03,0.0,No,0.69,2024,0.63
CUST0609,PROD008,Lead -> Awareness -> Consideration,3,12,Consideration,1.0,0.0,No,0.67,2023,0.6
CUST0609,PROD027,Lead,1,0,Lead,1.0,1.0,No,1.0,2023,0.6
CUST0610,PROD004,Lead -> Awareness,2,11,Awareness,0.0,0.0,No,0.5,2023,0.6
CUST0610,PROD018,Lead -> Awareness,2,6,Awareness,1.0,0.0,No,1.0,2023,0.6
CUST0610,PROD049,Lead -> Awareness -> Purchase -> Consideration -> Loyalty -> Service,6,52,Service,1.0,0.0,Yes,0.33,2023,0.6
CUST0611,PROD005,Lead -> Awareness -> Consideration -> Purchase -> Service -> Loyalty -> Advocacy,7,89,Advocacy,0.0,0.0,Yes,0.86,2023,0.6
CUST0611,PROD037,Lead -> Awareness,2,8,Awareness,1.0,0.0,No,0.5,2023,0.6
CUST0612,PROD002,Lead -> Awareness -> Consideration,3,12,Consideration,1.0,0.0,No,0.33,2023,0.6
CUST0612,PROD004,Lead -> Awareness -> Loyalty -> Consideration -> Purchase -> Service,6,39,Service,0.0,0.0,Yes,1.03,2024,0.63
CUST0612,PROD028,Lead -> Awareness -> Consideration -> Purchase,4,38,Purchase,1.03,0.0,Yes,0.77,2024,0.63
