journey_id,customer_id,product_id,product_name,product_category,channel_id,branch_id,latitude,longitude,social_media_platform,stage,stage_date,campaign_name,hashtags,campaign_open,campaign_click,conversion_flag,product_in_cart,offer_applied,offer_code,customer_age
11f5c639-1863-4176-8b6e-a17f60070dc0,CUST0130,PROD035,KitchenAid Mixer,Smart Home & Appliances,In-Store,BR10,-4.038771,39.671734,Twitter,sent,2023-01-27 13:53:00,WorkFromHomeEssentials,#productlove #electronics #newtech,Yes,No,No,No,No Offer,NO_OFFER,58
11f5c639-1863-4176-8b6e-a17f60070dc0,CUST0130,PROD035,KitchenAid Mixer,Smart Home & Appliances,In-Store,BR10,-4.038771,39.671734,Twitter,viewed,2023-02-03 22:28:00,WorkFromHomeEssentials,#productlove #electronics #newtech,Yes,No,No,No,No Offer,NO_OFFER,58
11f5c639-1863-4176-8b6e-a17f60070dc0,CUST0130,PROD035,KitchenAid Mixer,Smart Home & Appliances,In-Store,BR10,-4.038771,39.671734,Twitter,clicked,2023-02-24 04:59:00,WorkFromHomeEssentials,#productlove #electronics #newtech,Yes,No,No,No,No Offer,NO_OFFER,58
11f5c639-1863-4176-8b6e-a17f60070dc0,CUST0130,PROD035,KitchenAid Mixer,Smart Home & Appliances,In-Store,BR10,-4.038771,39.671734,Twitter,addedtpcart,2023-02-14 06:01:00,WorkFromHomeEssentials,#productlove #electronics #newtech,Yes,Yes,No,Yes,No Offer,NO_OFFER,58
11f5c639-1863-4176-8b6e-a17f60070dc0,CUST0130,PROD035,KitchenAid Mixer,Smart Home & Appliances,In-Store,BR10,-4.038771,39.671734,Twitter,purchased,2023-03-16 05:13:00,WorkFromHomeEssentials,#productlove #electronics #newtech,Yes,Yes,Yes,Yes,"Buy a robotic vacuum, get a free brush replacement kit",ROBOVAC,58
8710c9b8-4285-4b8c-b196-caab4e2c3148,CUST0957,PROD019,Garmin Venu 3,Wearables & Accessories,B2B,BR07,-0.093262,34.758596,Facebook,sent,2023-06-20 05:32:00,HolidayTechSale,#electronics #productlove,Yes,No,No,No,No Offer,NO_OFFER,31
8710c9b8-4285-4b8c-b196-caab4e2c3148,CUST0957,PROD019,Garmin Venu 3,Wearables & Accessories,B2B,BR07,-0.093262,34.758596,Facebook,viewed,2023-06-25 03:49:00,HolidayTechSale,#electronics #productlove,Yes,No,No,No,No Offer,NO_OFFER,31
8710c9b8-4285-4b8c-b196-caab4e2c3148,CUST0957,PROD019,Garmin Venu 3,Wearables & Accessories,B2B,BR07,-0.093262,34.758596,Facebook,clicked,2023-07-04 04:29:00,HolidayTechSale,#electronics #productlove,Yes,Yes,No,No,No Offer,NO_OFFER,31
8710c9b8-4285-4b8c-b196-caab4e2c3148,CUST0957,PROD019,Garmin Venu 3,Wearables & Accessories,B2B,BR07,-0.093262,34.758596,Facebook,addedtpcart,2023-07-05 18:44:00,HolidayTechSale,#electronics #productlove,Yes,Yes,No,No,No Offer,NO_OFFER,31
4232cd98-557c-4984-a0be-f2b10252e4e6,CUST0024,PROD050,Razer DeathAdder,Mobile & Computing,Online,BR01,0.504831,35.263777,Twitter,sent,2023-11-20 18:33:00,GamingGearLaunch,#techdeals #unboxing #innovate,Yes,No,No,No,No Offer,NO_OFFER,36
a91f041e-b99a-475c-b367-30fbc689bc69,CUST0232,PROD030,Asus ROG Ally,Entertainment & Gaming,Online,BR01,0.504831,35.263777,Instagram,sent,2023-11-12 03:21:00,BackToSchoolTech,#innovate #gadgetreview #newtech,Yes,No,No,No,No Offer,NO_OFFER,37
6e3e9d79-7eed-43db-b9fb-e29a7a2c7c5f,CUST0227,PROD047,Anker PowerBank,Mobile & Computing,B2B,BR07,-0.093262,34.758596,Twitter,sent,2023-08-14 06:13:00,SpringSavings,#gadgetreview #smartlife,Yes,No,No,No,No Offer,NO_OFFER,69
251b30cb-59a6-412b-ad20-b03873b257d2,CUST0268,PROD040,Google Nest Hub,Smart Home & Appliances,Online,BR01,0.504831,35.263777,TikTok,sent,2024-08-15 10:22:00,WorkFromHomeEssentials,#electronics #unboxing #techdeals,Yes,No,No,No,No Offer,NO_OFFER,27
251b30cb-59a6-412b-ad20-b03873b257d2,CUST0268,PROD040,Google Nest Hub,Smart Home & Appliances,Online,BR01,0.504831,35.263777,TikTok,viewed,2024-08-26 02:32:00,WorkFromHomeEssentials,#electronics #unboxing #techdeals,Yes,No,No,No,No Offer,NO_OFFER,27
24b5f328-3dd3-4ace-a566-8613e1b321f3,CUST0106,PROD021,LG OLED TV 55,Entertainment & Gaming,B2B,BR05,-3.211311,40.10683,YouTube,sent,2024-07-18 08:59:00,BackToSchoolTech,#electronics #smartlife #innovate,Yes,No,No,No,No Offer,NO_OFFER,39
24b5f328-3dd3-4ace-a566-8613e1b321f3,CUST0106,PROD021,LG OLED TV 55,Entertainment & Gaming,B2B,BR05,-3.211311,40.10683,YouTube,viewed,2024-07-28 19:45:00,BackToSchoolTech,#electronics #smartlife #innovate,Yes,No,No,No,No Offer,NO_OFFER,39
24b5f328-3dd3-4ace-a566-8613e1b321f3,CUST0106,PROD021,LG OLED TV 55,Entertainment & Gaming,B2B,BR05,-3.211311,40.10683,YouTube,clicked,2024-08-11 16:39:00,BackToSchoolTech,#electronics #smartlife #innovate,Yes,Yes,No,No,No Offer,NO_OFFER,39
24b5f328-3dd3-4ace-a566-8613e1b321f3,CUST0106,PROD021,LG OLED TV 55,Entertainment & Gaming,B2B,BR05,-3.211311,40.10683,YouTube,addedtpcart,2024-09-01 21:55:00,BackToSchoolTech,#electronics #smartlife #innovate,Yes,Yes,No,Yes,No Offer,NO_OFFER,39
24b5f328-3dd3-4ace-a566-8613e1b321f3,CUST0106,PROD021,LG OLED TV 55,Entertainment & Gaming,B2B,BR05,-3.211311,40.10683,YouTube,purchased,2024-09-08 06:07:00,BackToSchoolTech,#electronics #smartlife #innovate,Yes,Yes,No,Yes,No Offer,NO_OFFER,39
0b5720c8-f807-4896-949b-c83f9c409a1c,CUST0866,PROD001,iPhone 15 Pro,Mobile & Computing,In-Store,BR06,-1.289311,36.8124,Facebook,sent,2023-06-24 16:31:00,WorkFromHomeEssentials,#gadgetreview #newtech #electronics,Yes,No,No,No,No Offer,NO_OFFER,54
0b5720c8-f807-4896-949b-c83f9c409a1c,CUST0866,PROD001,iPhone 15 Pro,Mobile & Computing,In-Store,BR06,-1.289311,36.8124,Facebook,viewed,2023-07-03 02:52:00,WorkFromHomeEssentials,#gadgetreview #newtech #electronics,Yes,No,No,No,No Offer,NO_OFFER,54
0b5720c8-f807-4896-949b-c83f9c409a1c,CUST0866,PROD001,iPhone 15 Pro,Mobile & Computing,In-Store,BR06,-1.289311,36.8124,Facebook,clicked,2023-07-16 22:31:00,WorkFromHomeEssentials,#gadgetreview #newtech #electronics,Yes,No,No,No,No Offer,NO_OFFER,54
0b5720c8-f807-4896-949b-c83f9c409a1c,CUST0866,PROD001,iPhone 15 Pro,Mobile & Computing,In-Store,BR06,-1.289311,36.8124,Facebook,addedtpcart,2023-07-27 11:10:00,WorkFromHomeEssentials,#gadgetreview #newtech #electronics,Yes,Yes,No,Yes,No Offer,NO_OFFER,54
d5c5e647-9842-4166-a9f3-f81c15a28eb8,CUST0984,PROD013,Microsoft Surface,Mobile & Computing,Online,BR01,0.504831,35.263777,YouTube,sent,2023-07-09 14:19:00,WorkFromHomeEssentials,#techdeals #unboxing #smartlife,Yes,No,No,No,No Offer,NO_OFFER,46
d5c5e647-9842-4166-a9f3-f81c15a28eb8,CUST0984,PROD013,Microsoft Surface,Mobile & Computing,Online,BR01,0.504831,35.263777,YouTube,viewed,2023-07-14 02:13:00,WorkFromHomeEssentials,#techdeals #unboxing #smartlife,Yes,No,No,No,No Offer,NO_OFFER,46
d5c5e647-9842-4166-a9f3-f81c15a28eb8,CUST0984,PROD013,Microsoft Surface,Mobile & Computing,Online,BR01,0.504831,35.263777,YouTube,clicked,2023-08-04 15:54:00,WorkFromHomeEssentials,#techdeals #unboxing #smartlife,Yes,Yes,No,No,No Offer,NO_OFFER,46
d5c5e647-9842-4166-a9f3-f81c15a28eb8,CUST0984,PROD013,Microsoft Surface,Mobile & Computing,Online,BR01,0.504831,35.263777,YouTube,addedtpcart,2023-07-30 03:11:00,WorkFromHomeEssentials,#techdeals #unboxing #smartlife,Yes,Yes,No,No,No Offer,NO_OFFER,46
d5c5e647-9842-4166-a9f3-f81c15a28eb8,CUST0984,PROD013,Microsoft Surface,Mobile & Computing,Online,BR01,0.504831,35.263777,YouTube,purchased,2023-08-06 13:04:00,WorkFromHomeEssentials,#techdeals #unboxing #smartlife,Yes,Yes,Yes,Yes,Student discount: 10% off on all computing devices,STUDENTCOMP,46
5581b4a0-32e1-4ed6-b8b3-9661a0d04b33,CUST0968,PROD027,Xbox Series X,Entertainment & Gaming,Online,BR01,0.504831,35.263777,TikTok,sent,2023-01-30 10:11:00,HolidayTechSale,#innovate #gadgetreview,Yes,No,No,No,No Offer,NO_OFFER,68
ece6c52d-7007-45d0-91e2-241a8c3d002f,CUST0719,PROD045,Eufy Security,Smart Home & Appliances,Online,BR01,0.504831,35.263777,YouTube,sent,2023-08-24 14:50:00,GamingGearLaunch,#gadgetreview #unboxing #techdeals,Yes,No,No,No,No Offer,NO_OFFER,44
ece6c52d-7007-45d0-91e2-241a8c3d002f,CUST0719,PROD045,Eufy Security,Smart Home & Appliances,Online,BR01,0.504831,35.263777,YouTube,viewed,2023-09-02 18:48:00,GamingGearLaunch,#gadgetreview #unboxing #techdeals,Yes,No,No,No,No Offer,NO_OFFER,44
ece6c52d-7007-45d0-91e2-241a8c3d002f,CUST0719,PROD045,Eufy Security,Smart Home & Appliances,Online,BR01,0.504831,35.263777,YouTube,clicked,2023-09-13 00:26:00,GamingGearLaunch,#gadgetreview #unboxing #techdeals,Yes,Yes,No,No,No Offer,NO_OFFER,44
ece6c52d-7007-45d0-91e2-241a8c3d002f,CUST0719,PROD045,Eufy Security,Smart Home & Appliances,Online,BR01,0.504831,35.263777,YouTube,addedtpcart,2023-09-08 12:51:00,GamingGearLaunch,#gadgetreview #unboxing #techdeals,Yes,Yes,No,No,No Offer,NO_OFFER,44
ece6c52d-7007-45d0-91e2-241a8c3d002f,CUST0719,PROD045,Eufy Security,Smart Home & Appliances,Online,BR01,0.504831,35.263777,YouTube,purchased,2023-10-15 07:35:00,GamingGearLaunch,#gadgetreview #unboxing #techdeals,Yes,Yes,Yes,Yes,Free expedited shipping on all orders over KES10000,FREESHIP10K,44
4a0f2181-fe93-4a65-9ba9-5196c5ea1d27,CUST0151,PROD028,Nintendo Switch,Entertainment & Gaming,In-Store,BR08,-0.679891,34.563285,Google,sent,2024-01-01 14:12:00,WorkFromHomeEssentials,#smartlife #electronics #productlove,Yes,No,No,No,No Offer,NO_OFFER,52
4a0f2181-fe93-4a65-9ba9-5196c5ea1d27,CUST0151,PROD028,Nintendo Switch,Entertainment & Gaming,In-Store,BR08,-0.679891,34.563285,Google,viewed,2024-01-09 09:38:00,WorkFromHomeEssentials,#smartlife #electronics #productlove,Yes,No,No,No,No Offer,NO_OFFER,52
4a0f2181-fe93-4a65-9ba9-5196c5ea1d27,CUST0151,PROD028,Nintendo Switch,Entertainment & Gaming,In-Store,BR08,-0.679891,34.563285,Google,clicked,2024-01-13 22:14:00,WorkFromHomeEssentials,#smartlife #electronics #productlove,Yes,No,No,No,No Offer,NO_OFFER,52
4a0f2181-fe93-4a65-9ba9-5196c5ea1d27,CUST0151,PROD028,Nintendo Switch,Entertainment & Gaming,In-Store,BR08,-0.679891,34.563285,Google,addedtpcart,2024-02-12 09:04:00,WorkFromHomeEssentials,#smartlife #electronics #productlove,Yes,Yes,No,Yes,No Offer,NO_OFFER,52
ad319787-42d3-4e83-8e5e-25b4330eda95,CUST0274,PROD010,Nikon D7500,Entertainment & Gaming,Online,BR01,0.504831,35.263777,TikTok,sent,2024-07-25 11:31:00,BackToSchoolTech,#electronics #newtech #unboxing,Yes,No,No,No,No Offer,NO_OFFER,28
ad319787-42d3-4e83-8e5e-25b4330eda95,CUST0274,PROD010,Nikon D7500,Entertainment & Gaming,Online,BR01,0.504831,35.263777,TikTok,viewed,2024-07-30 19:55:00,BackToSchoolTech,#electronics #newtech #unboxing,Yes,No,No,No,No Offer,NO_OFFER,28
ad319787-42d3-4e83-8e5e-25b4330eda95,CUST0274,PROD010,Nikon D7500,Entertainment & Gaming,Online,BR01,0.504831,35.263777,TikTok,clicked,2024-08-12 22:04:00,BackToSchoolTech,#electronics #newtech #unboxing,Yes,No,No,No,No Offer,NO_OFFER,28
ad319787-42d3-4e83-8e5e-25b4330eda95,CUST0274,PROD010,Nikon D7500,Entertainment & Gaming,Online,BR01,0.504831,35.263777,TikTok,addedtpcart,2024-08-27 02:18:00,BackToSchoolTech,#electronics #newtech #unboxing,Yes,Yes,No,Yes,No Offer,NO_OFFER,28
30b612e0-c142-4a54-9495-c8efee3edbef,CUST0261,PROD024,TCL 4K Smart TV,Entertainment & Gaming,Online,BR01,0.504831,35.263777,Instagram,sent,2023-02-11 22:01:00,SpringSavings,#gadgetreview #innovate #productlove,Yes,No,No,No,No Offer,NO_OFFER,21
30b612e0-c142-4a54-9495-c8efee3edbef,CUST0261,PROD024,TCL 4K Smart TV,Entertainment & Gaming,Online,BR01,0.504831,35.263777,Instagram,viewed,2023-02-22 03:57:00,SpringSavings,#gadgetreview #innovate #productlove,Yes,No,No,No,No Offer,NO_OFFER,21
25db4dcf-5cba-4f82-9560-60d960ff9d0d,CUST0847,PROD045,Eufy Security,Smart Home & Appliances,Online,BR01,0.504831,35.263777,TikTok,sent,2024-01-16 16:18:00,SpringSavings,#techdeals #electronics,Yes,No,No,No,No Offer,NO_OFFER,28
25db4dcf-5cba-4f82-9560-60d960ff9d0d,CUST0847,PROD045,Eufy Security,Smart Home & Appliances,Online,BR01,0.504831,35.263777,TikTok,viewed,2024-01-26 13:19:00,SpringSavings,#techdeals #electronics,Yes,No,No,No,No Offer,NO_OFFER,28
bd49d6f3-892c-4cc4-a6d0-a12a72a16cee,CUST0818,PROD031,Dyson V15 Detect,Smart Home & Appliances,In-Store,BR10,-4.038771,39.671734,TikTok,sent,2023-03-25 13:49:00,WorkFromHomeEssentials,#smartlife #unboxing,Yes,No,No,No,No Offer,NO_OFFER,60
bd49d6f3-892c-4cc4-a6d0-a12a72a16cee,CUST0818,PROD031,Dyson V15 Detect,Smart Home & Appliances,In-Store,BR10,-4.038771,39.671734,TikTok,viewed,2023-04-06 01:49:00,WorkFromHomeEssentials,#smartlife #unboxing,Yes,No,No,No,No Offer,NO_OFFER,60
d259467e-2aff-43e2-9536-fa2ff76ee187,CUST0235,PROD048,Belkin Wireless Charger,Mobile & Computing,Online,BR01,0.504831,35.263777,YouTube,sent,2023-08-26 15:26:00,HolidayTechSale,#smartlife #newtech #unboxing,Yes,No,No,No,No Offer,NO_OFFER,31
d259467e-2aff-43e2-9536-fa2ff76ee187,CUST0235,PROD048,Belkin Wireless Charger,Mobile & Computing,Online,BR01,0.504831,35.263777,YouTube,viewed,2023-09-08 11:50:00,HolidayTechSale,#smartlife #newtech #unboxing,Yes,No,No,No,No Offer,NO_OFFER,31
e8fe339d-321f-4d27-a4d6-369313a6e106,CUST0811,PROD006,Sony WH-1000XM5,Wearables & Accessories,Online,BR01,0.504831,35.263777,TikTok,sent,2023-04-30 07:13:00,HolidayTechSale,#electronics #techdeals,Yes,No,No,No,No Offer,NO_OFFER,68
e8fe339d-321f-4d27-a4d6-369313a6e106,CUST0811,PROD006,Sony WH-1000XM5,Wearables & Accessories,Online,BR01,0.504831,35.263777,TikTok,viewed,2023-05-08 18:20:00,HolidayTechSale,#electronics #techdeals,Yes,No,No,No,No Offer,NO_OFFER,68
e8fe339d-321f-4d27-a4d6-369313a6e106,CUST0811,PROD006,Sony WH-1000XM5,Wearables & Accessories,Online,BR01,0.504831,35.263777,TikTok,clicked,2023-05-26 05:23:00,HolidayTechSale,#electronics #techdeals,Yes,Yes,No,No,No Offer,NO_OFFER,68
e8fe339d-321f-4d27-a4d6-369313a6e106,CUST0811,PROD006,Sony WH-1000XM5,Wearables & Accessories,Online,BR01,0.504831,35.263777,TikTok,addedtpcart,2023-05-15 06:40:00,HolidayTechSale,#electronics #techdeals,Yes,Yes,No,Yes,No Offer,NO_OFFER,68
d73f9819-7316-435b-b153-e16b2b534cb1,CUST0464,PROD011,iPad Pro 12.9,Mobile & Computing,Online,BR01,0.504831,35.263777,Facebook,sent,2024-01-12 00:00:00,WorkFromHomeEssentials,#electronics #techdeals #innovate,Yes,No,No,No,No Offer,NO_OFFER,57
efac1166-827d-4b41-b109-17a225f5f352,CUST0125,PROD044,Wyze Cam v3,Smart Home & Appliances,B2B,BR10,-4.038771,39.671734,TikTok,sent,2023-03-29 00:48:00,SpringSavings,#electronics #techdeals #innovate,Yes,No,No,No,No Offer,NO_OFFER,36
7ff071a1-3973-4361-8e24-7c45ad92fe2c,CUST0645,PROD004,Dell XPS 13,Mobile & Computing,Online,BR01,0.504831,35.263777,Facebook,sent,2023-04-27 17:36:00,GamingGearLaunch,#techdeals #smartlife,Yes,No,No,No,No Offer,NO_OFFER,37
5d02a058-924e-4a20-82bd-5a1db5e0be9b,CUST0922,PROD048,Belkin Wireless Charger,Mobile & Computing,B2B,BR10,-4.038771,39.671734,YouTube,sent,2023-04-30 08:40:00,BackToSchoolTech,#techdeals #gadgetreview #innovate,Yes,No,No,No,No Offer,NO_OFFER,70
5d02a058-924e-4a20-82bd-5a1db5e0be9b,CUST0922,PROD048,Belkin Wireless Charger,Mobile & Computing,B2B,BR10,-4.038771,39.671734,YouTube,viewed,2023-05-09 16:08:00,BackToSchoolTech,#techdeals #gadgetreview #innovate,Yes,No,No,No,No Offer,NO_OFFER,70
5ba36561-15a4-4d2b-bf1a-f989a40ada9e,CUST0092,PROD017,Samsung Galaxy Watch,Wearables & Accessories,Online,BR01,0.504831,35.263777,Google,sent,2024-05-08 05:59:00,GamingGearLaunch,#newtech #innovate #smartlife,Yes,No,No,No,No Offer,NO_OFFER,21
5ba36561-15a4-4d2b-bf1a-f989a40ada9e,CUST0092,PROD017,Samsung Galaxy Watch,Wearables & Accessories,Online,BR01,0.504831,35.263777,Google,viewed,2024-05-13 10:00:00,GamingGearLaunch,#newtech #innovate #smartlife,Yes,No,No,No,No Offer,NO_OFFER,21
5ba36561-15a4-4d2b-bf1a-f989a40ada9e,CUST0092,PROD017,Samsung Galaxy Watch,Wearables & Accessories,Online,BR01,0.504831,35.263777,Google,clicked,2024-06-05 02:40:00,GamingGearLaunch,#newtech #innovate #smartlife,Yes,Yes,No,No,No Offer,NO_OFFER,21
5ba36561-15a4-4d2b-bf1a-f989a40ada9e,CUST0092,PROD017,Samsung Galaxy Watch,Wearables & Accessories,Online,BR01,0.504831,35.263777,Google,addedtpcart,2024-05-29 04:14:00,GamingGearLaunch,#newtech #innovate #smartlife,Yes,Yes,No,Yes,Limited time flash sale: 15% off sitewide on all electronics,FLASH15,21
23d5a49f-71fb-4158-8826-bf333ad388dd,CUST0924,PROD014,Asus ROG Laptop,Mobile & Computing,Online,BR01,0.504831,35.263777,Instagram,sent,2024-03-11 05:11:00,GamingGearLaunch,#unboxing #electronics,Yes,No,No,No,No Offer,NO_OFFER,60
23d5a49f-71fb-4158-8826-bf333ad388dd,CUST0924,PROD014,Asus ROG Laptop,Mobile & Computing,Online,BR01,0.504831,35.263777,Instagram,viewed,2024-03-17 03:49:00,GamingGearLaunch,#unboxing #electronics,Yes,No,No,No,No Offer,NO_OFFER,60
23d5a49f-71fb-4158-8826-bf333ad388dd,CUST0924,PROD014,Asus ROG Laptop,Mobile & Computing,Online,BR01,0.504831,35.263777,Instagram,clicked,2024-03-25 20:02:00,GamingGearLaunch,#unboxing #electronics,Yes,No,No,No,No Offer,NO_OFFER,60
3f04025c-e840-454c-9283-8ada3aaa9e48,CUST0518,PROD042,Arlo Pro 4,Smart Home & Appliances,Online,BR01,0.504831,35.263777,Instagram,sent,2023-07-01 09:30:00,WorkFromHomeEssentials,#newtech #electronics #gadgetreview,Yes,No,No,No,No Offer,NO_OFFER,31
3f04025c-e840-454c-9283-8ada3aaa9e48,CUST0518,PROD042,Arlo Pro 4,Smart Home & Appliances,Online,BR01,0.504831,35.263777,Instagram,viewed,2023-07-14 09:42:00,WorkFromHomeEssentials,#newtech #electronics #gadgetreview,Yes,No,No,No,No Offer,NO_OFFER,31
3f04025c-e840-454c-9283-8ada3aaa9e48,CUST0518,PROD042,Arlo Pro 4,Smart Home & Appliances,Online,BR01,0.504831,35.263777,Instagram,clicked,2023-07-29 16:16:00,WorkFromHomeEssentials,#newtech #electronics #gadgetreview,Yes,Yes,No,No,No Offer,NO_OFFER,31
31d38c9a-0d86-40db-a87e-7cc5a8d4f90e,CUST0340,PROD033,Philips Air Fryer,Smart Home & Appliances,Online,BR01,0.504831,35.263777,YouTube,sent,2023-10-03 23:56:00,SpringSavings,#unboxing #techdeals #electronics,Yes,No,No,No,No Offer,NO_OFFER,20
e1edd871-9c88-40c5-b2ba-64da444d00e9,CUST0080,PROD021,LG OLED TV 55,Entertainment & Gaming,B2B,BR05,-3.211311,40.10683,TikTok,sent,2024-08-17 12:11:00,BackToSchoolTech,#smartlife #gadgetreview,Yes,No,No,No,No Offer,NO_OFFER,45
e1edd871-9c88-40c5-b2ba-64da444d00e9,CUST0080,PROD021,LG OLED TV 55,Entertainment & Gaming,B2B,BR05,-3.211311,40.10683,TikTok,viewed,2024-08-25 17:22:00,BackToSchoolTech,#smartlife #gadgetreview,Yes,No,No,No,No Offer,NO_OFFER,45
b6df4ae3-d417-4cf1-8dc3-4b65015fdb3d,CUST0650,PROD020,OnePlus Watch,Wearables & Accessories,In-Store,BR04,-0.295256,35.287839,Twitter,sent,2023-02-13 20:15:00,GamingGearLaunch,#smartlife #gadgetreview #unboxing #newtech,Yes,No,No,No,No Offer,NO_OFFER,27
5dc35900-287f-447f-a9e3-cc7ec527e8e5,CUST0494,PROD028,Nintendo Switch,Entertainment & Gaming,B2B,BR07,-0.093262,34.758596,Google,sent,2023-08-06 07:28:00,GamingGearLaunch,#newtech #innovate,Yes,No,No,No,No Offer,NO_OFFER,26
f0b3be2a-991f-4dc5-989b-27ed9b943e55,CUST0075,PROD032,Roomba i7+,Smart Home & Appliances,Online,BR01,0.504831,35.263777,Instagram,sent,2024-07-20 11:15:00,SpringSavings,#innovate #gadgetreview,Yes,No,No,No,No Offer,NO_OFFER,31
f0b3be2a-991f-4dc5-989b-27ed9b943e55,CUST0075,PROD032,Roomba i7+,Smart Home & Appliances,Online,BR01,0.504831,35.263777,Instagram,viewed,2024-07-27 23:50:00,SpringSavings,#innovate #gadgetreview,Yes,No,No,No,No Offer,NO_OFFER,31
f0b3be2a-991f-4dc5-989b-27ed9b943e55,CUST0075,PROD032,Roomba i7+,Smart Home & Appliances,Online,BR01,0.504831,35.263777,Instagram,clicked,2024-08-15 01:34:00,SpringSavings,#innovate #gadgetreview,Yes,Yes,No,No,No Offer,NO_OFFER,31
f0b3be2a-991f-4dc5-989b-27ed9b943e55,CUST0075,PROD032,Roomba i7+,Smart Home & Appliances,Online,BR01,0.504831,35.263777,Instagram,addedtpcart,2024-08-28 06:11:00,SpringSavings,#innovate #gadgetreview,Yes,Yes,No,Yes,Limited time flash sale: 15% off sitewide on all electronics,FLASH15,31
bfbdb291-90c3-4d8b-9f30-296cd4a8cabc,CUST0629,PROD031,Dyson V15 Detect,Smart Home & Appliances,Online,BR01,0.504831,35.263777,Google,sent,2024-05-29 07:12:00,GamingGearLaunch,#smartlife #electronics,Yes,No,No,No,No Offer,NO_OFFER,48
4d686dc8-6201-426f-a7bc-b2d5cabfb2a3,CUST0708,PROD023,Sony Bravia 43,Entertainment & Gaming,Online,BR01,0.504831,35.263777,Twitter,sent,2024-03-30 07:51:00,WorkFromHomeEssentials,#electronics #unboxing #smartlife,Yes,No,No,No,No Offer,NO_OFFER,19
4d686dc8-6201-426f-a7bc-b2d5cabfb2a3,CUST0708,PROD023,Sony Bravia 43,Entertainment & Gaming,Online,BR01,0.504831,35.263777,Twitter,viewed,2024-04-10 18:15:00,WorkFromHomeEssentials,#electronics #unboxing #smartlife,Yes,No,No,No,No Offer,NO_OFFER,19
4d686dc8-6201-426f-a7bc-b2d5cabfb2a3,CUST0708,PROD023,Sony Bravia 43,Entertainment & Gaming,Online,BR01,0.504831,35.263777,Twitter,clicked,2024-04-13 12:34:00,WorkFromHomeEssentials,#electronics #unboxing #smartlife,Yes,No,No,No,No Offer,NO_OFFER,19
4d686dc8-6201-426f-a7bc-b2d5cabfb2a3,CUST0708,PROD023,Sony Bravia 43,Entertainment & Gaming,Online,BR01,0.504831,35.263777,Twitter,addedtpcart,2024-05-14 20:10:00,WorkFromHomeEssentials,#electronics #unboxing #smartlife,Yes,Yes,No,No,No Offer,NO_OFFER,19
dc22a3b2-9a22-4eaa-a747-8d97fac57aed,CUST0208,PROD020,OnePlus Watch,Wearables & Accessories,Online,BR01,0.504831,35.263777,Facebook,sent,2023-09-13 01:29:00,HolidayTechSale,#innovate #smartlife,Yes,No,No,No,No Offer,NO_OFFER,22
dc22a3b2-9a22-4eaa-a747-8d97fac57aed,CUST0208,PROD020,OnePlus Watch,Wearables & Accessories,Online,BR01,0.504831,35.263777,Facebook,viewed,2023-09-20 15:05:00,HolidayTechSale,#innovate #smartlife,Yes,No,No,No,No Offer,NO_OFFER,22
dc22a3b2-9a22-4eaa-a747-8d97fac57aed,CUST0208,PROD020,OnePlus Watch,Wearables & Accessories,Online,BR01,0.504831,35.263777,Facebook,clicked,2023-10-05 17:51:00,HolidayTechSale,#innovate #smartlife,Yes,No,No,No,No Offer,NO_OFFER,22
a5eaca7c-72f7-47c9-981c-5fdbee29b656,CUST0364,PROD004,Dell XPS 13,Mobile & Computing,In-Store,BR09,-0.496227,35.272007,Instagram,sent,2023-06-04 02:48:00,SpringSavings,#unboxing #innovate,Yes,No,No,No,No Offer,NO_OFFER,69
e74bc345-6600-4614-8359-addccbb6dd83,CUST0290,PROD046,Tesla Model Y Charger,Smart Home & Appliances,Online,BR01,0.504831,35.263777,Instagram,sent,2023-09-20 00:23:00,GamingGearLaunch,#unboxing #electronics #innovate,Yes,No,No,No,No Offer,NO_OFFER,55
572404c3-d634-4249-bc5e-7fb77c927d1a,CUST0699,PROD041,Ring Video Doorbell,Smart Home & Appliances,In-Store,BR10,-4.038771,39.671734,Google,sent,2024-03-05 01:03:00,GamingGearLaunch,#smartlife #innovate,Yes,No,No,No,No Offer,NO_OFFER,61
572404c3-d634-4249-bc5e-7fb77c927d1a,CUST0699,PROD041,Ring Video Doorbell,Smart Home & Appliances,In-Store,BR10,-4.038771,39.671734,Google,viewed,2024-03-16 04:26:00,GamingGearLaunch,#smartlife #innovate,Yes,No,No,No,No Offer,NO_OFFER,61
572404c3-d634-4249-bc5e-7fb77c927d1a,CUST0699,PROD041,Ring Video Doorbell,Smart Home & Appliances,In-Store,BR10,-4.038771,39.671734,Google,clicked,2024-03-21 11:24:00,GamingGearLaunch,#smartlife #innovate,Yes,Yes,No,No,No Offer,NO_OFFER,61
f6296c66-3edb-4013-b327-46015c8879c5,CUST0857,PROD016,Apple Watch Series 9,Wearables & Accessories,In-Store,BR10,-4.038771,39.671734,Google,sent,2023-01-16 04:18:00,BackToSchoolTech,#techdeals #productlove #smartlife,Yes,No,No,No,No Offer,NO_OFFER,70
f6296c66-3edb-4013-b327-46015c8879c5,CUST0857,PROD016,Apple Watch Series 9,Wearables & Accessories,In-Store,BR10,-4.038771,39.671734,Google,viewed,2023-01-23 08:50:00,BackToSchoolTech,#techdeals #productlove #smartlife,Yes,No,No,No,No Offer,NO_OFFER,70
