transaction_id,transaction_line_id,customer_id,product_id,product_name,product_category,branch_id,staff_id,channel_id,transaction_date,quantity,unit_price,discount_applied,payment_mode,voucher_redeemed_flag,is_upsell,is_returned,grand_total,net_price,month,customer_age,target_multiplier,latitude,longitude
eba7cf4e-b97a-49ac-919f-2e209127af89,eba7cf4e-2,CUST0299,PROD021,LG OLED TV 55,Entertainment & Gaming,BR02,STF02,B2B,2024-03-07,3,210463.25,31569.49,Card,No,Yes,No,599820.26,199940.08666666667,3,25,1.18,-0.496227,35.272007
eba7cf4e-b97a-49ac-919f-2e209127af89,eba7cf4e-3,CUST0299,PROD034,Instant Pot Duo,Smart Home & Appliances,BR02,STF02,B2B,2024-03-07,3,39586.03,5937.9,Card,No,Yes,Yes,112820.19,37606.73,3,25,1.18,-0.496227,35.272007
59f7cb9a-e73f-4cbc-8fda-20149c1d47cd,59f7cb9a-1,CUST0017,PROD022,Samsung QLED 65,Entertainment & Gaming,BR01,STF01,B2B,2024-08-22,1,245355.48,0.0,BNPL,Yes,Yes,No,245355.48,245355.48,8,30,1.22,-4.038771,39.671734
59f7cb9a-e73f-4cbc-8fda-20149c1d47cd,59f7cb9a-2,CUST0017,PROD014,Asus ROG Laptop,Mobile & Computing,BR01,STF01,B2B,2024-08-22,1,386616.53,0.0,BNPL,Yes,Yes,No,386616.53,386616.53,8,30,1.22,-4.038771,39.671734
59f7cb9a-e73f-4cbc-8fda-20149c1d47cd,59f7cb9a-3,CUST0017,PROD044,Wyze Cam v3,Smart Home & Appliances,BR01,STF01,B2B,2024-08-22,1,11268.46,0.0,BNPL,Yes,Yes,No,11268.46,11268.46,8,30,1.22,-4.038771,39.671734
7a994361-0401-4e17-b85f-d897848aa4bc,7a994361-1,CUST0073,PROD003,MacBook Air M3,Mobile & Computing,BR01,STF01,Online,2023-04-19,1,220896.66,0.0,BNPL,Yes,No,No,220896.66,220896.66,4,56,1.12,-4.038771,39.671734
4fc8aff3-21ad-47c4-926e-ee2a67fe7a8d,4fc8aff3-1,CUST0055,PROD016,Apple Watch Series 9,Wearables & Accessories,BR01,STF01,In-Store,2024-03-15,2,79025.74,7902.57,Cash,No,No,No,150148.91,75074.455,3,38,1.18,-4.038771,39.671734
dece510d-96d1-44d6-9490-a0dc5e9fe236,dece510d-1,CUST0069,PROD045,Eufy Security,Smart Home & Appliances,BR01,STF01,Online,2023-10-21,1,11926.14,0.0,Card,No,No,No,11926.14,11926.14,10,63,1.07,-4.038771,39.671734
01600d59-46e3-4fdb-9afe-42bd8ee3fa90,01600d59-1,CUST0270,PROD045,Eufy Security,Smart Home & Appliances,BR05,STF05,In-Store,2024-01-27,1,11926.14,0.0,Card,No,No,No,11926.14,11926.14,1,75,1.15,-1.289311,36.8124
01600d59-46e3-4fdb-9afe-42bd8ee3fa90,01600d59-2,CUST0270,PROD034,Instant Pot Duo,Smart Home & Appliances,BR05,STF05,In-Store,2024-01-27,3,39586.03,0.0,Card,No,No,No,118758.09,39586.03,1,75,1.15,-1.289311,36.8124
92c6a281-149b-45ac-be29-4154b045af01,92c6a281-1,CUST0179,PROD050,Razer DeathAdder,Mobile & Computing,BR01,STF01,Online,2023-11-19,1,5087.64,0.0,Card,Yes,No,No,5087.64,5087.64,11,56,1.09,-4.038771,39.671734
92c6a281-149b-45ac-be29-4154b045af01,92c6a281-2,CUST0179,PROD020,OnePlus Watch,Wearables & Accessories,BR01,STF01,Online,2023-11-19,2,20068.99,0.0,Card,Yes,No,No,40137.98,20068.99,11,56,1.09,-4.038771,39.671734
92c6a281-149b-45ac-be29-4154b045af01,92c6a281-3,CUST0179,PROD034,Instant Pot Duo,Smart Home & Appliances,BR01,STF01,Online,2023-11-19,1,39586.03,0.0,Card,Yes,No,No,39586.03,39586.03,11,56,1.09,-4.038771,39.671734
92c6a281-149b-45ac-be29-4154b045af01,92c6a281-4,CUST0179,PROD048,Belkin Wireless Charger,Mobile & Computing,BR01,STF01,Online,2023-11-19,2,11577.73,0.0,Card,Yes,No,No,23155.46,11577.73,11,56,1.09,-4.038771,39.671734
978aa80d-3aee-4ad0-bd2e-826269a0af0a,978aa80d-1,CUST0050,PROD021,LG OLED TV 55,Entertainment & Gaming,BR09,STF09,B2B,2024-11-20,1,210463.25,0.0,Cash,No,Yes,No,210463.25,210463.25,11,35,1.09,-0.093262,34.758596
978aa80d-3aee-4ad0-bd2e-826269a0af0a,978aa80d-2,CUST0050,PROD015,Lenovo ThinkPad,Mobile & Computing,BR09,STF09,B2B,2024-11-20,5,114381.68,0.0,Cash,No,Yes,No,571908.3999999999,114381.67999999998,11,35,1.09,-0.093262,34.758596
b44bafc5-69b4-4bca-85d1-3c64c68f1b51,b44bafc5-1,CUST0006,PROD020,OnePlus Watch,Wearables & Accessories,BR05,STF05,In-Store,2023-10-25,1,20068.99,0.0,Cash,No,Yes,No,20068.99,20068.99,10,53,1.07,-1.289311,36.8124
b44bafc5-69b4-4bca-85d1-3c64c68f1b51,b44bafc5-2,CUST0006,PROD024,TCL 4K Smart TV,Entertainment & Gaming,BR05,STF05,In-Store,2023-10-25,3,40693.43,0.0,Cash,No,Yes,No,122080.29000000001,40693.43,10,53,1.07,-1.289311,36.8124
06d5a20c-c477-49cb-be63-a4e8c2460207,06d5a20c-1,CUST0295,PROD033,Philips Air Fryer,Smart Home & Appliances,BR05,STF05,In-Store,2023-02-08,2,24367.71,0.0,Cash,No,Yes,No,48735.42,24367.71,2,42,1.25,-1.289311,36.8124
06d5a20c-c477-49cb-be63-a4e8c2460207,06d5a20c-2,CUST0295,PROD025,Hisense ULED,Entertainment & Gaming,BR05,STF05,In-Store,2023-02-08,1,84438.5,0.0,Cash,No,Yes,No,84438.5,84438.5,2,42,1.25,-1.289311,36.8124
06d5a20c-c477-49cb-be63-a4e8c2460207,06d5a20c-3,CUST0295,PROD035,KitchenAid Mixer,Smart Home & Appliances,BR05,STF05,In-Store,2023-02-08,3,60586.88,0.0,Cash,No,Yes,No,181760.63999999998,60586.88,2,42,1.25,-1.289311,36.8124
06d5a20c-c477-49cb-be63-a4e8c2460207,06d5a20c-4,CUST0295,PROD014,Asus ROG Laptop,Mobile & Computing,BR05,STF05,In-Store,2023-02-08,1,386616.53,7732.33,Cash,No,Yes,No,378884.2,378884.2,2,42,1.25,-1.289311,36.8124
d6ff4c53-8244-4387-ab59-51cc0068ad6c,d6ff4c53-1,CUST0060,PROD041,Ring Video Doorbell,Smart Home & Appliances,BR05,STF05,B2B,2023-08-15,1,23319.75,466.4,Card,Yes,No,No,22853.35,22853.35,8,75,1.22,-1.289311,36.8124
d6ff4c53-8244-4387-ab59-51cc0068ad6c,d6ff4c53-2,CUST0060,PROD014,Asus ROG Laptop,Mobile & Computing,BR05,STF05,B2B,2023-08-15,5,386616.53,0.0,Card,Yes,No,Yes,1933082.6500000001,386616.53,8,75,1.22,-1.289311,36.8124
dba9c72d-aad2-462e-9825-bd0333bc2df8,dba9c72d-1,CUST0150,PROD029,Steam Deck,Entertainment & Gaming,BR03,STF03,In-Store,2023-06-18,3,119914.11,0.0,Cash,Yes,No,No,359742.33,119914.11,6,57,1.1,-1.377599,36.851364
879021bf-2b8a-4dc0-b20a-03e91954219c,879021bf-1,CUST0045,PROD035,KitchenAid Mixer,Smart Home & Appliances,BR02,STF02,In-Store,2024-12-09,2,60586.88,0.0,Card,No,No,No,121173.76,60586.88,12,61,1.03,-0.496227,35.272007
879021bf-2b8a-4dc0-b20a-03e91954219c,879021bf-2,CUST0045,PROD005,HP Pavilion,Mobile & Computing,BR02,STF02,In-Store,2024-12-09,1,97963.46,0.0,Card,No,No,No,97963.46,97963.46,12,61,1.03,-0.496227,35.272007
879021bf-2b8a-4dc0-b20a-03e91954219c,879021bf-3,CUST0045,PROD003,MacBook Air M3,Mobile & Computing,BR02,STF02,In-Store,2024-12-09,1,220896.66,0.0,Card,No,No,No,220896.66,220896.66,12,61,1.03,-0.496227,35.272007
879021bf-2b8a-4dc0-b20a-03e91954219c,879021bf-4,CUST0045,PROD008,JBL Flip 6,Entertainment & Gaming,BR02,STF02,In-Store,2024-12-09,1,17797.18,0.0,Card,No,No,No,17797.18,17797.18,12,61,1.03,-0.496227,35.272007
800bb240-998b-47f0-92c2-4cba6590838d,800bb240-1,CUST0012,PROD038,Sonos One,Entertainment & Gaming,BR01,STF01,Online,2023-05-23,1,28149.25,0.0,Card,No,No,No,28149.25,28149.25,5,71,1.2,-4.038771,39.671734
800bb240-998b-47f0-92c2-4cba6590838d,800bb240-2,CUST0012,PROD017,Samsung Galaxy Watch,Wearables & Accessories,BR01,STF01,Online,2023-05-23,1,37412.26,0.0,Card,No,No,Yes,37412.26,37412.26,5,71,1.2,-4.038771,39.671734
a0ac7be0-99a3-449e-a64e-ddecbd1b7f2b,a0ac7be0-1,CUST0277,PROD043,Nest Cam,Smart Home & Appliances,BR06,STF06,In-Store,2023-04-23,1,24412.17,0.0,Cash,No,No,No,24412.17,24412.17,4,31,1.12,-3.211311,40.10683
a0ac7be0-99a3-449e-a64e-ddecbd1b7f2b,a0ac7be0-2,CUST0277,PROD021,LG OLED TV 55,Entertainment & Gaming,BR06,STF06,In-Store,2023-04-23,2,210463.25,0.0,Cash,No,No,Yes,420926.5,210463.25,4,31,1.12,-3.211311,40.10683
a0ac7be0-99a3-449e-a64e-ddecbd1b7f2b,a0ac7be0-3,CUST0277,PROD020,OnePlus Watch,Wearables & Accessories,BR06,STF06,In-Store,2023-04-23,1,20068.99,0.0,Cash,No,No,No,20068.99,20068.99,4,31,1.12,-3.211311,40.10683
a0ac7be0-99a3-449e-a64e-ddecbd1b7f2b,a0ac7be0-4,CUST0277,PROD019,Garmin Venu 3,Wearables & Accessories,BR06,STF06,In-Store,2023-04-23,5,66704.82,6670.48,Cash,No,No,No,326853.62000000005,65370.72400000001,4,31,1.12,-3.211311,40.10683
a0ac7be0-99a3-449e-a64e-ddecbd1b7f2b,a0ac7be0-5,CUST0277,PROD031,Dyson V15 Detect,Smart Home & Appliances,BR06,STF06,In-Store,2023-04-23,3,113489.73,6809.38,Cash,No,No,No,333659.81,111219.93666666666,4,31,1.12,-3.211311,40.10683
cd1785ee-967e-42df-a668-4bb584619f74,cd1785ee-1,CUST0099,PROD047,Anker PowerBank,Mobile & Computing,BR01,STF01,Online,2023-06-02,3,13466.74,0.0,Card,No,No,No,40400.22,13466.74,6,46,1.1,-4.038771,39.671734
cd1785ee-967e-42df-a668-4bb584619f74,cd1785ee-2,CUST0099,PROD015,Lenovo ThinkPad,Mobile & Computing,BR01,STF01,Online,2023-06-02,2,114381.68,4575.27,Card,No,No,No,224188.09,112094.045,6,46,1.1,-4.038771,39.671734
cd1785ee-967e-42df-a668-4bb584619f74,cd1785ee-3,CUST0099,PROD028,Nintendo Switch,Entertainment & Gaming,BR01,STF01,Online,2023-06-02,1,52739.91,2637.0,Card,No,No,No,50102.91,50102.91,6,46,1.1,-4.038771,39.671734
6250a872-c74d-41a6-99e5-0366d536e18d,6250a872-1,CUST0026,PROD015,Lenovo ThinkPad,Mobile & Computing,BR01,STF01,Online,2024-11-28,2,114381.68,0.0,BNPL,No,Yes,No,228763.36,114381.68,11,50,1.09,-4.038771,39.671734
761c1b43-daa8-449d-9843-985c09daef6a,761c1b43-1,CUST0222,PROD025,Hisense ULED,Entertainment & Gaming,BR04,STF04,In-Store,2025-02-21,3,84438.5,12665.78,Cash,Yes,No,No,240649.72,80216.57333333333,2,39,1.25,-0.295256,35.287839
761c1b43-daa8-449d-9843-985c09daef6a,761c1b43-2,CUST0222,PROD026,PlayStation 5,Entertainment & Gaming,BR04,STF04,In-Store,2025-02-21,3,72220.72,0.0,Cash,Yes,No,No,216662.16,72220.72,2,39,1.25,-0.295256,35.287839
761c1b43-daa8-449d-9843-985c09daef6a,761c1b43-3,CUST0222,PROD010,Nikon D7500,Entertainment & Gaming,BR04,STF04,In-Store,2025-02-21,2,159398.92,0.0,Cash,Yes,No,No,318797.84,159398.92,2,39,1.25,-0.295256,35.287839
761c1b43-daa8-449d-9843-985c09daef6a,761c1b43-4,CUST0222,PROD029,Steam Deck,Entertainment & Gaming,BR04,STF04,In-Store,2025-02-21,1,119914.11,5995.71,Cash,Yes,No,No,113918.4,113918.4,2,39,1.25,-0.295256,35.287839
212b024f-3fd5-4f3b-baf7-a320f505dbde,212b024f-1,CUST0149,PROD046,Tesla Model Y Charger,Smart Home & Appliances,BR09,STF09,B2B,2024-10-13,3,70688.74,4241.32,Card,No,No,No,207824.90000000002,69274.96666666667,10,38,1.07,-0.093262,34.758596
bb2e70c5-955f-47e0-bbe6-cce78d003188,bb2e70c5-1,CUST0275,PROD010,Nikon D7500,Entertainment & Gaming,BR01,STF01,Online,2024-03-22,2,159398.92,0.0,Card,No,Yes,No,318797.84,159398.92,3,69,1.18,-4.038771,39.671734
bb2e70c5-955f-47e0-bbe6-cce78d003188,bb2e70c5-2,CUST0275,PROD043,Nest Cam,Smart Home & Appliances,BR01,STF01,Online,2024-03-22,3,24412.17,0.0,Card,No,Yes,Yes,73236.51,24412.17,3,69,1.18,-4.038771,39.671734
bb2e70c5-955f-47e0-bbe6-cce78d003188,bb2e70c5-3,CUST0275,PROD011,iPad Pro 12.9,Mobile & Computing,BR01,STF01,Online,2024-03-22,1,209125.18,0.0,Card,No,Yes,No,209125.18,209125.18,3,69,1.18,-4.038771,39.671734
bb2e70c5-955f-47e0-bbe6-cce78d003188,bb2e70c5-4,CUST0275,PROD027,Xbox Series X,Entertainment & Gaming,BR01,STF01,Online,2024-03-22,2,81924.92,0.0,Card,No,Yes,Yes,163849.84,81924.92,3,69,1.18,-4.038771,39.671734
bb2e70c5-955f-47e0-bbe6-cce78d003188,bb2e70c5-5,CUST0275,PROD031,Dyson V15 Detect,Smart Home & Appliances,BR01,STF01,Online,2024-03-22,2,113489.73,0.0,Card,No,Yes,No,226979.46,113489.73,3,69,1.18,-4.038771,39.671734
16559724-fade-488d-89b9-4e0a3f481069,16559724-1,CUST0192,PROD044,Wyze Cam v3,Smart Home & Appliances,BR05,STF05,In-Store,2024-07-19,2,11268.46,0.0,Card,No,Yes,Yes,22536.92,11268.46,7,74,1.08,-1.289311,36.8124
16559724-fade-488d-89b9-4e0a3f481069,16559724-2,CUST0192,PROD008,JBL Flip 6,Entertainment & Gaming,BR05,STF05,In-Store,2024-07-19,1,17797.18,0.0,Card,No,Yes,No,17797.18,17797.18,7,74,1.08,-1.289311,36.8124
95d14968-d10a-49b6-9f75-431d197a5af9,95d14968-1,CUST0085,PROD020,OnePlus Watch,Wearables & Accessories,BR02,STF02,B2B,2023-04-18,2,20068.99,0.0,BNPL,No,Yes,No,40137.98,20068.99,4,48,1.12,-0.496227,35.272007
95d14968-d10a-49b6-9f75-431d197a5af9,95d14968-2,CUST0085,PROD033,Philips Air Fryer,Smart Home & Appliances,BR02,STF02,B2B,2023-04-18,1,24367.71,487.35,BNPL,No,Yes,No,23880.36,23880.36,4,48,1.12,-0.496227,35.272007
95d14968-d10a-49b6-9f75-431d197a5af9,95d14968-3,CUST0085,PROD032,Roomba i7+,Smart Home & Appliances,BR02,STF02,B2B,2023-04-18,1,73939.29,0.0,BNPL,No,Yes,No,73939.29,73939.29,4,48,1.12,-0.496227,35.272007
dd5fb0d5-582d-437b-bba6-54120edc9767,dd5fb0d5-1,CUST0275,PROD008,JBL Flip 6,Entertainment & Gaming,BR01,STF01,B2B,2024-06-01,3,17797.18,0.0,Cash,Yes,Yes,No,53391.54,17797.18,6,69,1.1,-4.038771,39.671734
dd5fb0d5-582d-437b-bba6-54120edc9767,dd5fb0d5-2,CUST0275,PROD048,Belkin Wireless Charger,Mobile & Computing,BR01,STF01,B2B,2024-06-01,3,11577.73,0.0,Cash,Yes,Yes,Yes,34733.19,11577.730000000001,6,69,1.1,-4.038771,39.671734
dd5fb0d5-582d-437b-bba6-54120edc9767,dd5fb0d5-3,CUST0275,PROD001,iPhone 15 Pro,Mobile & Computing,BR01,STF01,B2B,2024-06-01,3,151479.78,0.0,Cash,Yes,Yes,No,454439.33999999997,151479.78,6,69,1.1,-4.038771,39.671734
dd5fb0d5-582d-437b-bba6-54120edc9767,dd5fb0d5-4,CUST0275,PROD019,Garmin Venu 3,Wearables & Accessories,BR01,STF01,B2B,2024-06-01,2,66704.82,0.0,Cash,Yes,Yes,No,133409.64,66704.82,6,69,1.1,-4.038771,39.671734
7e71da59-796c-43e2-8ced-609141098f78,7e71da59-1,CUST0175,PROD038,Sonos One,Entertainment & Gaming,BR04,STF04,In-Store,2023-11-10,1,28149.25,562.98,Cash,No,No,No,27586.27,27586.27,11,30,1.09,-0.295256,35.287839
7e71da59-796c-43e2-8ced-609141098f78,7e71da59-2,CUST0175,PROD036,Bose SoundLink,Entertainment & Gaming,BR04,STF04,In-Store,2023-11-10,2,48848.11,9769.62,Cash,No,No,No,87926.6,43963.3,11,30,1.09,-0.295256,35.287839
7e71da59-796c-43e2-8ced-609141098f78,7e71da59-3,CUST0175,PROD031,Dyson V15 Detect,Smart Home & Appliances,BR04,STF04,In-Store,2023-11-10,1,113489.73,2269.79,Cash,No,No,No,111219.94,111219.94,11,30,1.09,-0.295256,35.287839
8ec07eab-6949-4a8a-af4e-08ba8ddf5452,8ec07eab-1,CUST0256,PROD016,Apple Watch Series 9,Wearables & Accessories,BR08,STF08,B2B,2024-03-27,3,79025.74,0.0,Card,No,Yes,No,237077.22000000003,79025.74,3,21,1.18,0.504831,35.263777
8ec07eab-6949-4a8a-af4e-08ba8ddf5452,8ec07eab-2,CUST0256,PROD001,iPhone 15 Pro,Mobile & Computing,BR08,STF08,B2B,2024-03-27,2,151479.78,0.0,Card,No,Yes,No,302959.56,151479.78,3,21,1.18,0.504831,35.263777
8ec07eab-6949-4a8a-af4e-08ba8ddf5452,8ec07eab-3,CUST0256,PROD007,AirPods Pro,Wearables & Accessories,BR08,STF08,B2B,2024-03-27,1,49659.41,0.0,Card,No,Yes,No,49659.41,49659.41,3,21,1.18,0.504831,35.263777
8ec07eab-6949-4a8a-af4e-08ba8ddf5452,8ec07eab-4,CUST0256,PROD035,KitchenAid Mixer,Smart Home & Appliances,BR08,STF08,B2B,2024-03-27,2,60586.88,0.0,Card,No,Yes,No,121173.76,60586.88,3,21,1.18,0.504831,35.263777
8ec07eab-6949-4a8a-af4e-08ba8ddf5452,8ec07eab-5,CUST0256,PROD036,Bose SoundLink,Entertainment & Gaming,BR08,STF08,B2B,2024-03-27,1,48848.11,0.0,Card,No,Yes,No,48848.11,48848.11,3,21,1.18,0.504831,35.263777
c21e599d-9ac0-49c6-be9e-dc4548c0529f,c21e599d-1,CUST0097,PROD050,Razer DeathAdder,Mobile & Computing,BR07,STF07,In-Store,2024-12-11,2,5087.64,0.0,Card,Yes,Yes,No,10175.28,5087.64,12,54,1.03,-1.514702,37.264299
c21e599d-9ac0-49c6-be9e-dc4548c0529f,c21e599d-2,CUST0097,PROD020,OnePlus Watch,Wearables & Accessories,BR07,STF07,In-Store,2024-12-11,1,20068.99,0.0,Card,Yes,Yes,No,20068.99,20068.99,12,54,1.03,-1.514702,37.264299
c21e599d-9ac0-49c6-be9e-dc4548c0529f,c21e599d-3,CUST0097,PROD025,Hisense ULED,Entertainment & Gaming,BR07,STF07,In-Store,2024-12-11,3,84438.5,25331.55,Card,Yes,Yes,No,227983.95,75994.65000000001,12,54,1.03,-1.514702,37.264299
c21e599d-9ac0-49c6-be9e-dc4548c0529f,c21e599d-4,CUST0097,PROD018,Fitbit Charge 6,Wearables & Accessories,BR07,STF07,In-Store,2024-12-11,1,26563.22,531.26,Card,Yes,Yes,No,26031.960000000003,26031.960000000003,12,54,1.03,-1.514702,37.264299
95328563-475d-49a0-8019-d7b98677e276,95328563-1,CUST0241,PROD048,Belkin Wireless Charger,Mobile & Computing,BR01,STF01,B2B,2025-01-13,3,11577.73,1736.66,Cash,No,No,No,32996.53,10998.843333333332,1,49,1.15,-4.038771,39.671734
95328563-475d-49a0-8019-d7b98677e276,95328563-2,CUST0241,PROD010,Nikon D7500,Entertainment & Gaming,BR01,STF01,B2B,2025-01-13,2,159398.92,0.0,Cash,No,No,No,318797.84,159398.92,1,49,1.15,-4.038771,39.671734
289395ef-b89e-46ab-bd5b-8e8f93e353a0,289395ef-1,CUST0130,PROD030,Asus ROG Ally,Entertainment & Gaming,BR04,STF04,In-Store,2023-12-19,3,150172.56,22525.88,Card,Yes,Yes,No,427991.8,142663.93333333332,12,72,1.03,-0.295256,35.287839
289395ef-b89e-46ab-bd5b-8e8f93e353a0,289395ef-2,CUST0130,PROD031,Dyson V15 Detect,Smart Home & Appliances,BR04,STF04,In-Store,2023-12-19,2,113489.73,4539.59,Card,Yes,Yes,No,222439.87,111219.935,12,72,1.03,-0.295256,35.287839
c0cea843-3774-46e1-a056-0dbdbc2b1a41,c0cea843-1,CUST0208,PROD004,Dell XPS 13,Mobile & Computing,BR06,STF06,B2B,2024-07-19,2,142680.27,0.0,Cash,No,No,No,285360.54,142680.27,7,58,1.08,-3.211311,40.10683
c0cea843-3774-46e1-a056-0dbdbc2b1a41,c0cea843-2,CUST0208,PROD014,Asus ROG Laptop,Mobile & Computing,BR06,STF06,B2B,2024-07-19,3,386616.53,0.0,Cash,No,No,No,1159849.59,386616.53,7,58,1.08,-3.211311,40.10683
c0cea843-3774-46e1-a056-0dbdbc2b1a41,c0cea843-3,CUST0208,PROD020,OnePlus Watch,Wearables & Accessories,BR06,STF06,B2B,2024-07-19,2,20068.99,0.0,Cash,No,No,No,40137.98,20068.99,7,58,1.08,-3.211311,40.10683
c0cea843-3774-46e1-a056-0dbdbc2b1a41,c0cea843-4,CUST0208,PROD022,Samsung QLED 65,Entertainment & Gaming,BR06,STF06,B2B,2024-07-19,3,245355.48,0.0,Cash,No,No,Yes,736066.4400000001,245355.48,7,58,1.08,-3.211311,40.10683
c0cea843-3774-46e1-a056-0dbdbc2b1a41,c0cea843-5,CUST0208,PROD045,Eufy Security,Smart Home & Appliances,BR06,STF06,B2B,2024-07-19,1,11926.14,596.31,Cash,No,No,No,11329.83,11329.83,7,58,1.08,-3.211311,40.10683
f2266273-ac27-490f-9791-53ab57cd642d,f2266273-1,CUST0046,PROD018,Fitbit Charge 6,Wearables & Accessories,BR08,STF08,In-Store,2025-03-21,2,26563.22,1062.53,Card,Yes,No,No,52063.91,26031.955,3,24,1.18,0.504831,35.263777
f2266273-ac27-490f-9791-53ab57cd642d,f2266273-2,CUST0046,PROD024,TCL 4K Smart TV,Entertainment & Gaming,BR08,STF08,In-Store,2025-03-21,2,40693.43,0.0,Card,Yes,No,No,81386.86,40693.43,3,24,1.18,0.504831,35.263777
f2266273-ac27-490f-9791-53ab57cd642d,f2266273-3,CUST0046,PROD032,Roomba i7+,Smart Home & Appliances,BR08,STF08,In-Store,2025-03-21,2,73939.29,0.0,Card,Yes,No,No,147878.58,73939.29,3,24,1.18,0.504831,35.263777
f2266273-ac27-490f-9791-53ab57cd642d,f2266273-4,CUST0046,PROD012,Samsung Tab S9,Mobile & Computing,BR08,STF08,In-Store,2025-03-21,3,101269.07,0.0,Card,Yes,No,Yes,303807.21,101269.07,3,24,1.18,0.504831,35.263777
f2266273-ac27-490f-9791-53ab57cd642d,f2266273-5,CUST0046,PROD023,Sony Bravia 43,Entertainment & Gaming,BR08,STF08,In-Store,2025-03-21,1,72523.15,0.0,Card,Yes,No,No,72523.15,72523.15,3,24,1.18,0.504831,35.263777
0cc3e31c-a85d-40c6-89ca-d78d27303b2c,0cc3e31c-1,CUST0066,PROD029,Steam Deck,Entertainment & Gaming,BR01,STF01,Online,2023-12-28,1,119914.11,0.0,Card,No,No,No,119914.11,119914.11,12,30,1.03,-4.038771,39.671734
0cc3e31c-a85d-40c6-89ca-d78d27303b2c,0cc3e31c-2,CUST0066,PROD043,Nest Cam,Smart Home & Appliances,BR01,STF01,Online,2023-12-28,1,24412.17,488.24,Card,No,No,No,23923.929999999997,23923.929999999997,12,30,1.03,-4.038771,39.671734
07943909-ca9e-432e-b5c3-1f283b428248,07943909-1,CUST0142,PROD023,Sony Bravia 43,Entertainment & Gaming,BR02,STF02,In-Store,2023-12-03,1,72523.15,0.0,Card,Yes,No,No,72523.15,72523.15,12,35,1.03,-0.496227,35.272007
07943909-ca9e-432e-b5c3-1f283b428248,07943909-2,CUST0142,PROD034,Instant Pot Duo,Smart Home & Appliances,BR02,STF02,In-Store,2023-12-03,3,39586.03,2375.16,Card,Yes,No,No,116382.93,38794.31,12,35,1.03,-0.496227,35.272007
49bec00d-a843-4d6c-97f8-42da530c4f06,49bec00d-1,CUST0138,PROD004,Dell XPS 13,Mobile & Computing,BR01,STF01,B2B,2024-08-18,1,142680.27,0.0,BNPL,Yes,No,No,142680.27,142680.27,8,62,1.22,-4.038771,39.671734
49bec00d-a843-4d6c-97f8-42da530c4f06,49bec00d-2,CUST0138,PROD040,Google Nest Hub,Smart Home & Appliances,BR01,STF01,B2B,2024-08-18,3,44269.92,2656.2,BNPL,Yes,No,No,130153.56000000001,43384.520000000004,8,62,1.22,-4.038771,39.671734
49bec00d-a843-4d6c-97f8-42da530c4f06,49bec00d-3,CUST0138,PROD023,Sony Bravia 43,Entertainment & Gaming,BR01,STF01,B2B,2024-08-18,1,72523.15,0.0,BNPL,Yes,No,No,72523.15,72523.15,8,62,1.22,-4.038771,39.671734
10f72a59-5d66-49d1-bd29-da91fc23c410,10f72a59-1,CUST0027,PROD009,Canon EOS R6,Entertainment & Gaming,BR03,STF03,B2B,2023-02-05,2,345926.26,0.0,BNPL,Yes,No,No,691852.52,345926.26,2,64,1.25,-1.377599,36.851364
10f72a59-5d66-49d1-bd29-da91fc23c410,10f72a59-2,CUST0027,PROD023,Sony Bravia 43,Entertainment & Gaming,BR03,STF03,B2B,2023-02-05,2,72523.15,2900.93,BNPL,Yes,No,No,142145.37,71072.685,2,64,1.25,-1.377599,36.851364
10f72a59-5d66-49d1-bd29-da91fc23c410,10f72a59-3,CUST0027,PROD030,Asus ROG Ally,Entertainment & Gaming,BR03,STF03,B2B,2023-02-05,2,150172.56,0.0,BNPL,Yes,No,No,300345.12,150172.56,2,64,1.25,-1.377599,36.851364
10f72a59-5d66-49d1-bd29-da91fc23c410,10f72a59-4,CUST0027,PROD047,Anker PowerBank,Mobile & Computing,BR03,STF03,B2B,2023-02-05,2,13466.74,1346.67,BNPL,Yes,No,No,25586.809999999998,12793.404999999999,2,64,1.25,-1.377599,36.851364
10f72a59-5d66-49d1-bd29-da91fc23c410,10f72a59-5,CUST0027,PROD021,LG OLED TV 55,Entertainment & Gaming,BR03,STF03,B2B,2023-02-05,3,210463.25,0.0,BNPL,Yes,No,No,631389.75,210463.25,2,64,1.25,-1.377599,36.851364
18a576b3-9d73-4c58-af57-687e2bc8eb56,18a576b3-1,CUST0235,PROD013,Microsoft Surface,Mobile & Computing,BR04,STF04,In-Store,2024-10-25,5,171334.2,0.0,Card,No,Yes,No,856671.0,171334.2,10,20,1.07,-0.295256,35.287839
18a576b3-9d73-4c58-af57-687e2bc8eb56,18a576b3-2,CUST0235,PROD008,JBL Flip 6,Entertainment & Gaming,BR04,STF04,In-Store,2024-10-25,1,17797.18,0.0,Card,No,Yes,No,17797.18,17797.18,10,20,1.07,-0.295256,35.287839
18a576b3-9d73-4c58-af57-687e2bc8eb56,18a576b3-3,CUST0235,PROD050,Razer DeathAdder,Mobile & Computing,BR04,STF04,In-Store,2024-10-25,5,5087.64,1271.91,Card,No,Yes,No,24166.29,4833.258,10,20,1.07,-0.295256,35.287839
