journey_id,customer_id,product_id,product_name,stage,stage_date,campaign_name,hashtags,campaign_open,campaign_click,conversion_flag,customer_age
038bd7fb-dade-4a6c-93c1-b9ad1b002092,CUST0467,PROD019,Garmin Venu 3,Lead,2024-02-17 19:26:00,BackToSchoolTech,#techdeals #electronics #newtech #innovate,Yes,No,No,30
038bd7fb-dade-4a6c-93c1-b9ad1b002092,CUST0467,PROD019,Garmin Venu 3,Awareness,2024-02-29 23:56:00,BackToSchoolTech,#techdeals #electronics #newtech #innovate,Yes,No,No,30
9fb38fee-0e66-433d-985b-4b2617018881,CUST0021,PROD025,Hisense ULED,Lead,2023-07-27 02:45:00,HolidayTechSale,#smartlife #electronics,Yes,Yes,No,27
9fb38fee-0e66-433d-985b-4b2617018881,CUST0021,PROD025,Hisense ULED,Awareness,2023-08-03 02:58:00,HolidayTechSale,#smartlife #electronics,Yes,Yes,No,27
c781430e-f87f-427b-9dfe-338e288e0555,CUST0668,PROD029,Steam Deck,Lead,2023-11-13 09:40:00,BackToSchoolTech,#innovate #smartlife #techdeals,Yes,No,No,22
c781430e-f87f-427b-9dfe-338e288e0555,CUST0668,PROD029,Steam Deck,Awareness,2023-11-18 10:06:00,BackToSchoolTech,#innovate #smartlife #techdeals,Yes,No,No,22
c781430e-f87f-427b-9dfe-338e288e0555,CUST0668,PROD029,Steam Deck,Consideration,2023-11-27 20:13:00,BackToSchoolTech,#innovate #smartlife #techdeals,Yes,No,No,22
c781430e-f87f-427b-9dfe-338e288e0555,CUST0668,PROD029,Steam Deck,Purchase,2023-11-28 07:15:00,BackToSchoolTech,#innovate #smartlife #techdeals,Yes,No,Yes,22
c781430e-f87f-427b-9dfe-338e288e0555,CUST0668,PROD029,Steam Deck,Service,2023-12-11 10:04:00,BackToSchoolTech,#innovate #smartlife #techdeals,Yes,No,Yes,22
c781430e-f87f-427b-9dfe-338e288e0555,CUST0668,PROD029,Steam Deck,Loyalty,2023-12-13 21:19:00,BackToSchoolTech,#innovate #smartlife #techdeals,Yes,No,Yes,22
1989d6a2-d1fd-4b9d-a420-73b2b2d9d9b0,CUST0863,PROD043,Nest Cam,Lead,2023-11-18 21:33:00,GamingGearLaunch,#productlove #newtech,Yes,Yes,No,28
1989d6a2-d1fd-4b9d-a420-73b2b2d9d9b0,CUST0863,PROD043,Nest Cam,Awareness,2023-11-28 12:19:00,GamingGearLaunch,#productlove #newtech,Yes,Yes,No,28
1989d6a2-d1fd-4b9d-a420-73b2b2d9d9b0,CUST0863,PROD043,Nest Cam,Consideration,2023-11-28 00:04:00,GamingGearLaunch,#productlove #newtech,Yes,Yes,No,28
3854c7bd-87bb-4237-bc55-75eec0d1b0ee,CUST0300,PROD008,JBL Flip 6,Lead,2024-07-09 23:35:00,GamingGearLaunch,#techdeals #gadgetreview,Yes,Yes,No,39
3854c7bd-87bb-4237-bc55-75eec0d1b0ee,CUST0300,PROD008,JBL Flip 6,Awareness,2024-07-14 20:47:00,GamingGearLaunch,#techdeals #gadgetreview,Yes,Yes,No,39
3854c7bd-87bb-4237-bc55-75eec0d1b0ee,CUST0300,PROD008,JBL Flip 6,Consideration,2024-08-06 02:59:00,GamingGearLaunch,#techdeals #gadgetreview,Yes,Yes,No,39
3854c7bd-87bb-4237-bc55-75eec0d1b0ee,CUST0300,PROD008,JBL Flip 6,Purchase,2024-07-27 06:07:00,GamingGearLaunch,#techdeals #gadgetreview,Yes,Yes,No,39
70dde87c-33a2-4b8b-ac8b-a579f49eea5c,CUST0540,PROD016,Apple Watch Series 9,Lead,2023-02-24 14:48:00,GamingGearLaunch,#gadgetreview #newtech #techdeals,Yes,Yes,No,51
70dde87c-33a2-4b8b-ac8b-a579f49eea5c,CUST0540,PROD016,Apple Watch Series 9,Awareness,2023-03-04 23:47:00,GamingGearLaunch,#gadgetreview #newtech #techdeals,Yes,Yes,No,51
70dde87c-33a2-4b8b-ac8b-a579f49eea5c,CUST0540,PROD016,Apple Watch Series 9,Consideration,2023-03-12 22:07:00,GamingGearLaunch,#gadgetreview #newtech #techdeals,Yes,Yes,No,51
e27e0667-3a79-4124-982d-6f34cd214a84,CUST0977,PROD048,Belkin Wireless Charger,Lead,2023-09-08 13:49:00,GamingGearLaunch,#productlove #smartlife #newtech,Yes,No,No,75
e27e0667-3a79-4124-982d-6f34cd214a84,CUST0977,PROD048,Belkin Wireless Charger,Awareness,2023-09-22 10:31:00,GamingGearLaunch,#productlove #smartlife #newtech,Yes,No,No,75
e27e0667-3a79-4124-982d-6f34cd214a84,CUST0977,PROD048,Belkin Wireless Charger,Consideration,2023-09-28 23:49:00,GamingGearLaunch,#productlove #smartlife #newtech,Yes,No,No,75
e27e0667-3a79-4124-982d-6f34cd214a84,CUST0977,PROD048,Belkin Wireless Charger,Purchase,2023-10-02 00:19:00,GamingGearLaunch,#productlove #smartlife #newtech,Yes,No,Yes,75
e27e0667-3a79-4124-982d-6f34cd214a84,CUST0977,PROD048,Belkin Wireless Charger,Service,2023-11-07 01:17:00,GamingGearLaunch,#productlove #smartlife #newtech,Yes,No,Yes,75
e27e0667-3a79-4124-982d-6f34cd214a84,CUST0977,PROD048,Belkin Wireless Charger,Loyalty,2023-10-08 20:41:00,GamingGearLaunch,#productlove #smartlife #newtech,Yes,No,Yes,75
e27e0667-3a79-4124-982d-6f34cd214a84,CUST0977,PROD048,Belkin Wireless Charger,Advocacy,2023-11-01 12:44:00,GamingGearLaunch,#productlove #smartlife #newtech,Yes,No,Yes,75
d183c299-1edf-494f-bbad-ff83e001d410,CUST0873,PROD031,Dyson V15 Detect,Lead,2023-03-05 19:15:00,HolidayTechSale,#electronics #unboxing,No,No,No,39
0a9b7816-e920-4618-82fa-fa6fb5368ab0,CUST0367,PROD007,AirPods Pro,Lead,2024-07-12 08:12:00,GamingGearLaunch,#innovate #techdeals,Yes,Yes,No,48
0a9b7816-e920-4618-82fa-fa6fb5368ab0,CUST0367,PROD007,AirPods Pro,Awareness,2024-07-25 20:16:00,GamingGearLaunch,#innovate #techdeals,Yes,Yes,No,48
0a9b7816-e920-4618-82fa-fa6fb5368ab0,CUST0367,PROD007,AirPods Pro,Consideration,2024-08-03 15:56:00,GamingGearLaunch,#innovate #techdeals,Yes,Yes,No,48
7a72b431-ad19-4146-b521-3a7db47f11da,CUST0163,PROD032,Roomba i7+,Lead,2024-03-03 11:12:00,HolidayTechSale,#gadgetreview #newtech,Yes,No,No,55
e19d1a6c-2824-47f0-98ee-640d70d58410,CUST0179,PROD020,OnePlus Watch,Lead,2023-05-14 14:40:00,GamingGearLaunch,#gadgetreview #techdeals #innovate,Yes,No,No,35
fc5673fc-79c2-4b74-833d-4b2ccd046412,CUST0908,PROD023,Sony Bravia 43,Lead,2024-01-01 14:00:00,WorkFromHomeEssentials,#newtech #gadgetreview #productlove,Yes,No,No,53
fc5673fc-79c2-4b74-833d-4b2ccd046412,CUST0908,PROD023,Sony Bravia 43,Awareness,2024-01-10 06:53:00,WorkFromHomeEssentials,#newtech #gadgetreview #productlove,Yes,No,No,53
fc5673fc-79c2-4b74-833d-4b2ccd046412,CUST0908,PROD023,Sony Bravia 43,Consideration,2024-01-31 11:53:00,WorkFromHomeEssentials,#newtech #gadgetreview #productlove,Yes,No,No,53
fc5673fc-79c2-4b74-833d-4b2ccd046412,CUST0908,PROD023,Sony Bravia 43,Purchase,2024-01-19 02:45:00,WorkFromHomeEssentials,#newtech #gadgetreview #productlove,Yes,No,No,53
fc5673fc-79c2-4b74-833d-4b2ccd046412,CUST0908,PROD023,Sony Bravia 43,Service,2024-02-10 16:30:00,WorkFromHomeEssentials,#newtech #gadgetreview #productlove,Yes,No,Yes,53
fc5673fc-79c2-4b74-833d-4b2ccd046412,CUST0908,PROD023,Sony Bravia 43,Loyalty,2024-03-11 03:47:00,WorkFromHomeEssentials,#newtech #gadgetreview #productlove,Yes,No,Yes,53
fc5673fc-79c2-4b74-833d-4b2ccd046412,CUST0908,PROD023,Sony Bravia 43,Advocacy,2024-03-07 04:30:00,WorkFromHomeEssentials,#newtech #gadgetreview #productlove,Yes,No,Yes,53
cf38921a-e820-43c3-823b-1a98dea09f74,CUST0324,PROD011,iPad Pro 12.9,Lead,2023-01-07 04:06:00,GamingGearLaunch,#unboxing #techdeals,No,No,No,60
cf38921a-e820-43c3-823b-1a98dea09f74,CUST0324,PROD011,iPad Pro 12.9,Awareness,2023-01-16 18:30:00,GamingGearLaunch,#unboxing #techdeals,No,No,No,60
e783d651-04dd-43b6-a6c3-f4c27dc5019b,CUST0410,PROD032,Roomba i7+,Lead,2023-05-18 19:36:00,WorkFromHomeEssentials,#gadgetreview #smartlife,Yes,Yes,No,26
e783d651-04dd-43b6-a6c3-f4c27dc5019b,CUST0410,PROD032,Roomba i7+,Awareness,2023-05-26 10:52:00,WorkFromHomeEssentials,#gadgetreview #smartlife,Yes,Yes,No,26
e783d651-04dd-43b6-a6c3-f4c27dc5019b,CUST0410,PROD032,Roomba i7+,Consideration,2023-06-05 02:51:00,WorkFromHomeEssentials,#gadgetreview #smartlife,Yes,Yes,No,26
e783d651-04dd-43b6-a6c3-f4c27dc5019b,CUST0410,PROD032,Roomba i7+,Purchase,2023-06-20 23:08:00,WorkFromHomeEssentials,#gadgetreview #smartlife,Yes,Yes,Yes,26
e783d651-04dd-43b6-a6c3-f4c27dc5019b,CUST0410,PROD032,Roomba i7+,Service,2023-06-19 03:06:00,WorkFromHomeEssentials,#gadgetreview #smartlife,Yes,Yes,Yes,26
e783d651-04dd-43b6-a6c3-f4c27dc5019b,CUST0410,PROD032,Roomba i7+,Loyalty,2023-07-02 17:34:00,WorkFromHomeEssentials,#gadgetreview #smartlife,Yes,Yes,Yes,26
e783d651-04dd-43b6-a6c3-f4c27dc5019b,CUST0410,PROD032,Roomba i7+,Advocacy,2023-06-17 07:16:00,WorkFromHomeEssentials,#gadgetreview #smartlife,Yes,Yes,Yes,26
16064b20-6e4d-4939-9a49-da77ecef2c25,CUST0940,PROD003,MacBook Air M3,Lead,2023-03-10 11:19:00,BackToSchoolTech,#unboxing #smartlife #newtech,Yes,No,No,27
16064b20-6e4d-4939-9a49-da77ecef2c25,CUST0940,PROD003,MacBook Air M3,Awareness,2023-03-15 20:29:00,BackToSchoolTech,#unboxing #smartlife #newtech,Yes,No,No,27
16064b20-6e4d-4939-9a49-da77ecef2c25,CUST0940,PROD003,MacBook Air M3,Consideration,2023-03-30 17:58:00,BackToSchoolTech,#unboxing #smartlife #newtech,Yes,No,No,27
34723317-a924-4ef4-b82c-aa527fd1ceda,CUST0542,PROD016,Apple Watch Series 9,Lead,2024-03-27 21:06:00,WorkFromHomeEssentials,#electronics #techdeals,Yes,No,No,55
34723317-a924-4ef4-b82c-aa527fd1ceda,CUST0542,PROD016,Apple Watch Series 9,Awareness,2024-04-10 16:00:00,WorkFromHomeEssentials,#electronics #techdeals,Yes,No,No,55
34723317-a924-4ef4-b82c-aa527fd1ceda,CUST0542,PROD016,Apple Watch Series 9,Consideration,2024-04-14 06:07:00,WorkFromHomeEssentials,#electronics #techdeals,Yes,No,No,55
34723317-a924-4ef4-b82c-aa527fd1ceda,CUST0542,PROD016,Apple Watch Series 9,Purchase,2024-04-23 10:54:00,WorkFromHomeEssentials,#electronics #techdeals,Yes,No,Yes,55
34723317-a924-4ef4-b82c-aa527fd1ceda,CUST0542,PROD016,Apple Watch Series 9,Service,2024-05-02 11:44:00,WorkFromHomeEssentials,#electronics #techdeals,Yes,No,Yes,55
34723317-a924-4ef4-b82c-aa527fd1ceda,CUST0542,PROD016,Apple Watch Series 9,Loyalty,2024-05-16 01:05:00,WorkFromHomeEssentials,#electronics #techdeals,Yes,No,Yes,55
92e1d136-d64a-4396-861a-76de3b32dedf,CUST0473,PROD005,HP Pavilion,Lead,2023-05-27 07:34:00,HolidayTechSale,#productlove #smartlife #gadgetreview,Yes,No,No,41
92e1d136-d64a-4396-861a-76de3b32dedf,CUST0473,PROD005,HP Pavilion,Awareness,2023-06-10 14:06:00,HolidayTechSale,#productlove #smartlife #gadgetreview,Yes,No,No,41
8521b5cf-1388-4fd9-9630-3468cca2ea63,CUST0717,PROD011,iPad Pro 12.9,Lead,2023-02-15 01:15:00,SpringSavings,#smartlife #newtech #productlove,Yes,No,No,52
8521b5cf-1388-4fd9-9630-3468cca2ea63,CUST0717,PROD011,iPad Pro 12.9,Awareness,2023-02-26 06:16:00,SpringSavings,#smartlife #newtech #productlove,Yes,No,No,52
8521b5cf-1388-4fd9-9630-3468cca2ea63,CUST0717,PROD011,iPad Pro 12.9,Consideration,2023-03-11 06:31:00,SpringSavings,#smartlife #newtech #productlove,Yes,No,No,52
5d3ee7bf-a0e3-413b-a423-3c5f995dfb9b,CUST0671,PROD030,Asus ROG Ally,Lead,2023-10-14 21:01:00,SpringSavings,#electronics #productlove #smartlife,No,No,No,51
5d3ee7bf-a0e3-413b-a423-3c5f995dfb9b,CUST0671,PROD030,Asus ROG Ally,Awareness,2023-10-25 12:39:00,SpringSavings,#electronics #productlove #smartlife,No,No,No,51
5d3ee7bf-a0e3-413b-a423-3c5f995dfb9b,CUST0671,PROD030,Asus ROG Ally,Consideration,2023-11-09 17:06:00,SpringSavings,#electronics #productlove #smartlife,No,No,No,51
5d3ee7bf-a0e3-413b-a423-3c5f995dfb9b,CUST0671,PROD030,Asus ROG Ally,Purchase,2023-11-25 17:01:00,SpringSavings,#electronics #productlove #smartlife,No,No,Yes,51
99f52889-4bac-458e-994a-80899fffcc2d,CUST0314,PROD021,LG OLED TV 55,Lead,2023-04-22 20:28:00,GamingGearLaunch,#productlove #innovate #unboxing,Yes,No,No,30
99f52889-4bac-458e-994a-80899fffcc2d,CUST0314,PROD021,LG OLED TV 55,Awareness,2023-05-05 06:18:00,GamingGearLaunch,#productlove #innovate #unboxing,Yes,No,No,30
825a0dbc-5257-40f7-961b-9eea97a03852,CUST0119,PROD014,Asus ROG Laptop,Lead,2024-02-24 08:42:00,GamingGearLaunch,#unboxing #innovate #productlove,Yes,No,No,21
825a0dbc-5257-40f7-961b-9eea97a03852,CUST0119,PROD014,Asus ROG Laptop,Awareness,2024-03-01 04:02:00,GamingGearLaunch,#unboxing #innovate #productlove,Yes,No,No,21
825a0dbc-5257-40f7-961b-9eea97a03852,CUST0119,PROD014,Asus ROG Laptop,Consideration,2024-03-23 17:59:00,GamingGearLaunch,#unboxing #innovate #productlove,Yes,No,No,21
825a0dbc-5257-40f7-961b-9eea97a03852,CUST0119,PROD014,Asus ROG Laptop,Purchase,2024-03-31 13:38:00,GamingGearLaunch,#unboxing #innovate #productlove,Yes,No,No,21
8de4ee82-5e65-44bd-b7bb-6776ae6caa12,CUST0854,PROD006,Sony WH-1000XM5,Lead,2024-06-16 16:04:00,SpringSavings,#techdeals #electronics #gadgetreview,Yes,Yes,No,36
69c69085-1272-4b02-9049-405fb9046a0f,CUST0186,PROD020,OnePlus Watch,Lead,2023-08-22 13:35:00,BackToSchoolTech,#techdeals #innovate #gadgetreview,Yes,Yes,No,60
69c69085-1272-4b02-9049-405fb9046a0f,CUST0186,PROD020,OnePlus Watch,Awareness,2023-08-30 14:40:00,BackToSchoolTech,#techdeals #innovate #gadgetreview,Yes,Yes,No,60
69c69085-1272-4b02-9049-405fb9046a0f,CUST0186,PROD020,OnePlus Watch,Consideration,2023-09-05 05:04:00,BackToSchoolTech,#techdeals #innovate #gadgetreview,Yes,Yes,No,60
31791564-ba7c-47d6-b615-95be5044311a,CUST0551,PROD009,Canon EOS R6,Lead,2023-01-10 20:53:00,SpringSavings,#gadgetreview #smartlife,Yes,Yes,No,75
923cad2e-b91f-4a99-845e-3df8cbed8e5c,CUST0907,PROD020,OnePlus Watch,Lead,2023-05-31 12:13:00,BackToSchoolTech,#innovate #gadgetreview #techdeals,Yes,Yes,No,65
923cad2e-b91f-4a99-845e-3df8cbed8e5c,CUST0907,PROD020,OnePlus Watch,Awareness,2023-06-15 14:42:00,BackToSchoolTech,#innovate #gadgetreview #techdeals,Yes,Yes,No,65
923cad2e-b91f-4a99-845e-3df8cbed8e5c,CUST0907,PROD020,OnePlus Watch,Consideration,2023-06-16 18:36:00,BackToSchoolTech,#innovate #gadgetreview #techdeals,Yes,Yes,No,65
923cad2e-b91f-4a99-845e-3df8cbed8e5c,CUST0907,PROD020,OnePlus Watch,Purchase,2023-06-30 11:47:00,BackToSchoolTech,#innovate #gadgetreview #techdeals,Yes,Yes,Yes,65
923cad2e-b91f-4a99-845e-3df8cbed8e5c,CUST0907,PROD020,OnePlus Watch,Service,2023-07-10 08:59:00,BackToSchoolTech,#innovate #gadgetreview #techdeals,Yes,Yes,Yes,65
98417443-9525-445c-a5c7-df55deeb0ebe,CUST0085,PROD009,Canon EOS R6,Lead,2023-03-15 20:31:00,HolidayTechSale,#smartlife #unboxing,Yes,No,No,46
2d6e50f0-ee63-4673-bd5f-8ceaefe0b18a,CUST0262,PROD016,Apple Watch Series 9,Lead,2024-04-30 13:35:00,SpringSavings,#techdeals #innovate,Yes,No,No,41
2d6e50f0-ee63-4673-bd5f-8ceaefe0b18a,CUST0262,PROD016,Apple Watch Series 9,Awareness,2024-05-15 18:33:00,SpringSavings,#techdeals #innovate,Yes,No,No,41
723b9b69-ed4c-4280-aad9-222e4d07c156,CUST0541,PROD035,KitchenAid Mixer,Lead,2023-10-22 23:41:00,GamingGearLaunch,#electronics #newtech #innovate,Yes,Yes,No,34
723b9b69-ed4c-4280-aad9-222e4d07c156,CUST0541,PROD035,KitchenAid Mixer,Awareness,2023-10-31 07:38:00,GamingGearLaunch,#electronics #newtech #innovate,Yes,Yes,No,34
723b9b69-ed4c-4280-aad9-222e4d07c156,CUST0541,PROD035,KitchenAid Mixer,Consideration,2023-11-05 03:32:00,GamingGearLaunch,#electronics #newtech #innovate,Yes,Yes,No,34
c73b9a04-51e5-4933-93a5-c214efb861d0,CUST0969,PROD042,Arlo Pro 4,Lead,2024-03-11 17:10:00,HolidayTechSale,#productlove #newtech #gadgetreview,No,No,No,73
c73b9a04-51e5-4933-93a5-c214efb861d0,CUST0969,PROD042,Arlo Pro 4,Awareness,2024-03-22 16:16:00,HolidayTechSale,#productlove #newtech #gadgetreview,No,No,No,73
c73b9a04-51e5-4933-93a5-c214efb861d0,CUST0969,PROD042,Arlo Pro 4,Consideration,2024-04-06 00:20:00,HolidayTechSale,#productlove #newtech #gadgetreview,No,No,No,73
c73b9a04-51e5-4933-93a5-c214efb861d0,CUST0969,PROD042,Arlo Pro 4,Purchase,2024-04-07 21:15:00,HolidayTechSale,#productlove #newtech #gadgetreview,No,No,Yes,73
b0096f0f-c5da-4a7c-a962-f4fb70b6afb6,CUST0726,PROD006,Sony WH-1000XM5,Lead,2023-12-04 15:40:00,HolidayTechSale,#newtech #smartlife,Yes,No,No,67
b0096f0f-c5da-4a7c-a962-f4fb70b6afb6,CUST0726,PROD006,Sony WH-1000XM5,Awareness,2023-12-14 02:11:00,HolidayTechSale,#newtech #smartlife,Yes,No,No,67
b0096f0f-c5da-4a7c-a962-f4fb70b6afb6,CUST0726,PROD006,Sony WH-1000XM5,Consideration,2023-12-24 02:31:00,HolidayTechSale,#newtech #smartlife,Yes,No,No,67
b0096f0f-c5da-4a7c-a962-f4fb70b6afb6,CUST0726,PROD006,Sony WH-1000XM5,Purchase,2023-12-25 16:12:00,HolidayTechSale,#newtech #smartlife,Yes,No,No,67
9d3e19ef-0f42-49da-92ee-bd06b2c2ed30,CUST0968,PROD016,Apple Watch Series 9,Lead,2023-12-28 11:51:00,WorkFromHomeEssentials,#gadgetreview #innovate #techdeals,Yes,No,No,35
9d3e19ef-0f42-49da-92ee-bd06b2c2ed30,CUST0968,PROD016,Apple Watch Series 9,Awareness,2024-01-08 23:48:00,WorkFromHomeEssentials,#gadgetreview #innovate #techdeals,Yes,No,No,35
9d3e19ef-0f42-49da-92ee-bd06b2c2ed30,CUST0968,PROD016,Apple Watch Series 9,Consideration,2024-01-09 15:04:00,WorkFromHomeEssentials,#gadgetreview #innovate #techdeals,Yes,No,No,35
9f7e27ed-8484-435b-b446-4dbd19ff2c2e,CUST0308,PROD036,Bose SoundLink,Lead,2023-08-14 10:25:00,BackToSchoolTech,#electronics #gadgetreview #newtech,Yes,No,No,39
eaa488b8-234c-4e29-bcd7-db023fcbc3a4,CUST0431,PROD021,LG OLED TV 55,Lead,2023-11-30 07:27:00,GamingGearLaunch,#productlove #techdeals,Yes,No,No,51
eaa488b8-234c-4e29-bcd7-db023fcbc3a4,CUST0431,PROD021,LG OLED TV 55,Awareness,2023-12-05 09:40:00,GamingGearLaunch,#productlove #techdeals,Yes,No,No,51
eaa488b8-234c-4e29-bcd7-db023fcbc3a4,CUST0431,PROD021,LG OLED TV 55,Consideration,2023-12-26 09:20:00,GamingGearLaunch,#productlove #techdeals,Yes,No,No,51
3736826b-e061-425e-8b8b-621a9cf7dba5,CUST0898,PROD034,Instant Pot Duo,Lead,2024-05-05 02:49:00,BackToSchoolTech,#unboxing #newtech #smartlife,No,No,No,43
3736826b-e061-425e-8b8b-621a9cf7dba5,CUST0898,PROD034,Instant Pot Duo,Awareness,2024-05-18 01:40:00,BackToSchoolTech,#unboxing #newtech #smartlife,No,No,No,43
3736826b-e061-425e-8b8b-621a9cf7dba5,CUST0898,PROD034,Instant Pot Duo,Consideration,2024-05-29 18:28:00,BackToSchoolTech,#unboxing #newtech #smartlife,No,No,No,43
3736826b-e061-425e-8b8b-621a9cf7dba5,CUST0898,PROD034,Instant Pot Duo,Purchase,2024-05-26 09:27:00,BackToSchoolTech,#unboxing #newtech #smartlife,No,No,No,43
e94bdef8-274e-4453-bccb-d600011a67c0,CUST0581,PROD034,Instant Pot Duo,Lead,2023-11-13 15:18:00,SpringSavings,#productlove #newtech #electronics,Yes,No,No,21
e94bdef8-274e-4453-bccb-d600011a67c0,CUST0581,PROD034,Instant Pot Duo,Awareness,2023-11-18 17:53:00,SpringSavings,#productlove #newtech #electronics,Yes,No,No,21
e94bdef8-274e-4453-bccb-d600011a67c0,CUST0581,PROD034,Instant Pot Duo,Consideration,2023-12-13 04:57:00,SpringSavings,#productlove #newtech #electronics,Yes,No,No,21
e94bdef8-274e-4453-bccb-d600011a67c0,CUST0581,PROD034,Instant Pot Duo,Purchase,2023-12-28 05:02:00,SpringSavings,#productlove #newtech #electronics,Yes,No,Yes,21
81eeea43-f493-48c9-8acd-5a4c73bc75bc,CUST0453,PROD004,Dell XPS 13,Lead,2023-06-15 01:51:00,BackToSchoolTech,#innovate #techdeals #unboxing,Yes,Yes,No,23
81eeea43-f493-48c9-8acd-5a4c73bc75bc,CUST0453,PROD004,Dell XPS 13,Awareness,2023-06-22 01:18:00,BackToSchoolTech,#innovate #techdeals #unboxing,Yes,Yes,No,23
e70de8d1-e6b6-4013-a016-a086f7afcc82,CUST0536,PROD011,iPad Pro 12.9,Lead,2023-05-12 19:37:00,HolidayTechSale,#smartlife #productlove #gadgetreview #unboxing,Yes,No,No,27
e70de8d1-e6b6-4013-a016-a086f7afcc82,CUST0536,PROD011,iPad Pro 12.9,Awareness,2023-05-18 15:29:00,HolidayTechSale,#smartlife #productlove #gadgetreview #unboxing,Yes,No,No,27
e70de8d1-e6b6-4013-a016-a086f7afcc82,CUST0536,PROD011,iPad Pro 12.9,Consideration,2023-06-09 03:36:00,HolidayTechSale,#smartlife #productlove #gadgetreview #unboxing,Yes,No,No,27
45cd6b29-8963-4af2-904a-7d303cf100fe,CUST0902,PROD039,Echo Dot 5th Gen,Lead,2023-10-26 12:29:00,HolidayTechSale,#unboxing #productlove,Yes,No,No,30
e99e0cc1-ba4f-459e-9e80-55eb77ca28b7,CUST0128,PROD002,Samsung Galaxy S24,Lead,2024-06-16 20:29:00,BackToSchoolTech,#electronics #gadgetreview #productlove,Yes,No,No,58
709c8854-a626-4c45-9cd9-8b01308b98a0,CUST0502,PROD013,Microsoft Surface,Lead,2023-11-12 21:50:00,WorkFromHomeEssentials,#gadgetreview #newtech #techdeals,Yes,No,No,31
709c8854-a626-4c45-9cd9-8b01308b98a0,CUST0502,PROD013,Microsoft Surface,Awareness,2023-11-20 21:46:00,WorkFromHomeEssentials,#gadgetreview #newtech #techdeals,Yes,No,No,31
709c8854-a626-4c45-9cd9-8b01308b98a0,CUST0502,PROD013,Microsoft Surface,Consideration,2023-12-08 19:17:00,WorkFromHomeEssentials,#gadgetreview #newtech #techdeals,Yes,No,No,31
709c8854-a626-4c45-9cd9-8b01308b98a0,CUST0502,PROD013,Microsoft Surface,Purchase,2023-11-27 10:06:00,WorkFromHomeEssentials,#gadgetreview #newtech #techdeals,Yes,No,No,31
5626b751-ac1d-4f78-943d-78a27e5157c7,CUST0393,PROD035,KitchenAid Mixer,Lead,2023-11-14 20:35:00,SpringSavings,#innovate #unboxing #productlove,Yes,Yes,No,36
5626b751-ac1d-4f78-943d-78a27e5157c7,CUST0393,PROD035,KitchenAid Mixer,Awareness,2023-11-27 21:54:00,SpringSavings,#innovate #unboxing #productlove,Yes,Yes,No,36
252f0873-16ed-4910-8410-b66e3a5955c7,CUST0405,PROD010,Nikon D7500,Lead,2024-03-07 09:54:00,WorkFromHomeEssentials,#smartlife #techdeals,No,No,No,30
252f0873-16ed-4910-8410-b66e3a5955c7,CUST0405,PROD010,Nikon D7500,Awareness,2024-03-12 00:59:00,WorkFromHomeEssentials,#smartlife #techdeals,No,No,No,30
252f0873-16ed-4910-8410-b66e3a5955c7,CUST0405,PROD010,Nikon D7500,Consideration,2024-03-27 08:53:00,WorkFromHomeEssentials,#smartlife #techdeals,No,No,No,30
252f0873-16ed-4910-8410-b66e3a5955c7,CUST0405,PROD010,Nikon D7500,Purchase,2024-03-28 07:13:00,WorkFromHomeEssentials,#smartlife #techdeals,No,No,No,30
ce1c671a-6bf4-43c5-b64f-07b26a8d182a,CUST0386,PROD029,Steam Deck,Lead,2023-12-28 23:40:00,SpringSavings,#innovate #electronics #gadgetreview,Yes,No,No,40
ce1c671a-6bf4-43c5-b64f-07b26a8d182a,CUST0386,PROD029,Steam Deck,Awareness,2024-01-02 15:29:00,SpringSavings,#innovate #electronics #gadgetreview,Yes,No,No,40
ce1c671a-6bf4-43c5-b64f-07b26a8d182a,CUST0386,PROD029,Steam Deck,Consideration,2024-01-13 00:52:00,SpringSavings,#innovate #electronics #gadgetreview,Yes,No,No,40
ce1c671a-6bf4-43c5-b64f-07b26a8d182a,CUST0386,PROD029,Steam Deck,Purchase,2024-01-27 05:10:00,SpringSavings,#innovate #electronics #gadgetreview,Yes,No,Yes,40
ce1c671a-6bf4-43c5-b64f-07b26a8d182a,CUST0386,PROD029,Steam Deck,Service,2024-02-18 21:51:00,SpringSavings,#innovate #electronics #gadgetreview,Yes,No,Yes,40
ce1c671a-6bf4-43c5-b64f-07b26a8d182a,CUST0386,PROD029,Steam Deck,Loyalty,2024-03-07 21:16:00,SpringSavings,#innovate #electronics #gadgetreview,Yes,No,Yes,40
b6b12c5c-3c89-4d7d-960e-4ed6f433007e,CUST0933,PROD047,Anker PowerBank,Lead,2023-05-19 13:25:00,WorkFromHomeEssentials,#unboxing #productlove #newtech,Yes,Yes,No,70
b6b12c5c-3c89-4d7d-960e-4ed6f433007e,CUST0933,PROD047,Anker PowerBank,Awareness,2023-05-28 06:08:00,WorkFromHomeEssentials,#unboxing #productlove #newtech,Yes,Yes,No,70
b6b12c5c-3c89-4d7d-960e-4ed6f433007e,CUST0933,PROD047,Anker PowerBank,Consideration,2023-06-04 22:31:00,WorkFromHomeEssentials,#unboxing #productlove #newtech,Yes,Yes,No,70
b6b12c5c-3c89-4d7d-960e-4ed6f433007e,CUST0933,PROD047,Anker PowerBank,Purchase,2023-06-30 05:16:00,WorkFromHomeEssentials,#unboxing #productlove #newtech,Yes,Yes,No,70
